Corpus,Order_No,MDL_No,Docket_No,Date,Judge,Judge_Type,Contested,OU_Create,OU_Terminate,OU_Functions,OU_Duties_to_Nonclients,OU_Plaintiff,OU_Defendant,Order_Types,Appointments_Count,Applications_Solicited,Resolve_Rule_23,IRPA_Duties_to_Clients,Limit_Nonleader_Practice,Rule_23,MCL,MDL Type,Notes,Needs_Motion_Reading,Needs_Signature_Check,Possible_Duplicate,Source_File,Provenance
new,1737-14,1737,14,2006-06-30,R,DJ,False,0,0,False,False,True,False,ClassCounsel,1,False,True,False,False,True,False,,,False,False,,"1737 IN RE American Honda Motor Co., Inc., Oil Filter PL/US_DIS_CACD_2_06ml1737_14_ORDER by Judge Manuel L. Real Plainiffs Motion for_14_0.pdf",extracted
new,1735-120,1735,120,2007-01-29,PMP,DJ,True,0,0,False,False,True,False,LeadCounsel,2,False,False,False,False,False,False,,"Order strikes Furth, Lehmann and Grant LLP's Notice Regarding Co-Lead Counsel and confirms Carolyn Beasley Burton as Co-Lead Counsel with Robert J. Bonsignore. The dispute over whether Burton or the firm should be designated Co-Lead Counsel is apparent from the order.",False,True,,1735 IN RE Wal-Mart Wage and Hour EP/US_DIS_NVD_2_06cv225_120_ORDER STRIKING FILED DOCUMENT(S). Docket No. 97 No_120_0.pdf,extracted
new,1735-322,1735,322,2009-05-28,PMP,DJ,False,0,0,False,False,True,False,ClassCounsel,2,False,True,False,False,True,False,,,False,False,,"1735 IN RE Wal-Mart Wage and Hour EP/US_DIS_NVD_2_06cv225_322_PRELIMINARY ORDER APPROVING 302 Settlement, Approv_322_0.pdf",extracted
new,1735-491,1735,491,2009-11-02,PMP,DJ,False,2,0,True,,True,False,LeadCounsel; ClassCounsel; Settlement,4,False,True,False,False,True,True,,,False,False,,1735 IN RE Wal-Mart Wage and Hour EP/US_DIS_NVD_2_06cv225_491_ORDER re Plaintiffs_ Motion for Final Approval of _491_0.pdf,extracted
new,1749-53,1749,53,2007-01-23,GER,DJ,False,0,0,False,False,True,False,LeadCounsel,2,False,False,False,False,False,False,,,False,False,,"1749 IN RE General Motors Corp. SEC & DER/US_DIS_MIED_2_06md1749_53_ORDER granting 18 Motion adding Labaton, Sucharow _53_0.pdf",extracted
?,,,59,2005-10-12,RJH,MJ,False,3,0,True,True,True,False,LeadCounsel; Communications; Management,8,False,False,True,True,False,False,,Using Document 59 filed date as the order entry date; embedded header also references Document 25-3 filed 09/15/2005.,False,False,,"1730 IN RE Hypodermic Products Antitrust Litigation/US_DIS_NJD_2_05cv1602_59_CASE MANAGEMENT ORDER NO. 5, Includes missing page_59_0.pdf",extracted
new,1741-117,1741,117,2009-03-24,RB,DJ,False,0,0,True,True,True,,ClassCounsel; SettlementAdministration,0,False,True,,,True,,,Final judgment finally certifies Plaintiffs' Lead Counsel as Class Counsel but does not identify counsel by name in the order text.,True,False,,"1741 IN RE Isolagen, Inc., SEC & DER/US_DIS_PAED_2_06md1741_117_ORDER RE_ FINAL JUDGEMENT_ THE COURT HEREBY AFFIRM_117_0.pdf",extracted
new,1735-326,1735,326,2009-06-09,PMP,DJ,False,0,0,True,False,True,False,ClassCounsel,3,False,True,False,False,True,False,,Order preliminarily approves settlement and conditionally certifies a settlement class; named ERISA Class Counsel are listed for objection/service purposes.,False,False,,"1735 IN RE Wal-Mart Wage and Hour EP/US_DIS_NVD_2_06cv225_326_ORDER Preliminarily Approving Settlement, Conditio_326_0.pdf",extracted
new,1730-444,1730,444,2012-11-16,JLL,DJ,False,0,0,True,True,True,False,LeadCounsel; Communications; Management; ClassCounsel,7,False,True,False,False,True,True,,,False,False,,1730 IN RE Hypodermic Products Antitrust Litigation/US_DIS_NJD_2_05cv1602_444_FINDINGS AND ORDER CERTIFYING THE DIRECT PURCHASER_444_0.pdf,extracted
new,1733-85,1733,85,2006-06-06,CFB,MJ,False,6,0,True,True,True,True,LeadCounsel; Management; Communications,29,True,False,True,False,False,False,,,False,False,,1733 IN RE Teflon PL/US_DIS_IASD_4_06md1733_85_PRETRIAL ORDER Number One. Entered by Magistrate J_85_0.pdf,extracted
?,,,75,2006-04-28,RJH,MJ,False,3,0,True,True,True,False,LeadCounsel; Management; Communications; Discovery; Motions,14,False,False,False,False,False,False,,Order amends CMO No. 5 and designates plaintiff leadership for direct and indirect purchaser class actions.,False,False,,1730 IN RE Hypodermic Products Antitrust Litigation/US_DIS_NJD_2_05cv1602_75_CASE MANAGEMENT ORDER NO. 7_ Status Conference set_75_0.pdf,extracted
?,,,9,2006-05-05,DAK,DJ,False,0,0,True,False,True,True,LeadCounsel; Management; Communications,5,False,False,False,False,False,False,,Order expands plaintiffs' leadership and amends Case Management Order No. 1.,False,False,,1742 IN RE Ortho Evra PL/US_DIS_OHND_1_06cv40000_9_CASE MANAGEMENT ORDER No. 3. Status conference hel_9_0.pdf,extracted
new,1742-3,1742,3,2006-03-16,DAK,DJ,False,0,0,True,False,True,True,LeadCounsel; Management; Communications; Discovery,21,False,False,False,False,False,False,,,False,False,,1742 IN RE Ortho Evra PL/US_DIS_OHND_1_06cv40000_3_CASE MANAGEMENT ORDER No. 1 re designation of Lead_3_0.pdf,extracted
new,1736-663,1736,663,2013-07-26,RWS,DJ,False,0,0,True,False,True,True,LeadCounsel; Communications; Trial,3,False,False,False,False,False,False,Products Liability,This remand pretrial order does not create new leadership; it recounts prior lead/liaison counsel appointments and notes Harris Pogust was replaced as plaintiffs' lead counsel by Christopher Coffin and Andy Vickery.,False,True,,1736 IN RE Celexa and Lexapro PL/US_DIS_MOED_4_06md1736_663_MDL PRETRIAL ORDER FOR REMANDED CASES AND SUGGESTI_663_0.pdf,extracted
new,1742-30,1742,30,2006-07-27,DAK,DJ,False,1,0,True,True,True,False,LeadCounsel; Communications; Coordination,4,False,False,False,True,False,False,,,False,False,,1742 IN RE Ortho Evra PL/US_DIS_OHND_1_06cv40000_30_CASE MANAGEMENT ORDER No. 5 appointing Michael Lon_30_0.pdf,extracted
new,1768-167,1768,167,2008-12-04,TJS,DJ,False,0,0,False,False,True,False,LeadCounsel,4,False,False,False,False,False,False,,Order grants unopposed motion to amend prior order appointing Interim Lead Counsel for plaintiffs in the Direct Purchaser Actions.,False,False,,1768 IN RE_ Methyl Methacrylate (MMA) Antitrust Litigation/1768_doc167.pdf,extracted
new,1742-43,1742,43,2006-08-25,DAK,DJ,False,0,0,True,True,True,True,Management; Communications; Discovery; Coordination,3,False,False,,True,False,False,,Order coordinates discovery between MDL proceedings and related state-court actions and references liaison counsel appointments.,False,False,,1742 IN RE Ortho Evra PL/US_DIS_OHND_1_06cv40000_43_CASE MANAGEMENT ORDER No. 8 (State Federal Coordin_43_0.pdf,extracted
new,1751-390,1751,390,2009-11-17,JM,DJ,False,0,0,True,True,True,False,ClassCounsel; Management,4,False,True,False,False,True,False,,Signature block omits judge name; judge initials taken from case caption/number.,False,True,,1751 IN RE Jamster Marketing/US_DIS_CASD_3_05cv819_390_ORDER granting 388 Motion for Preliminary approval_390_0.pdf,extracted
new,1739-109,1739,109,2007-12-04,SWK,DJ,False,2,0,True,True,True,False,ClassCounsel,8,False,True,False,False,True,False,,,False,False,,1739 IN RE Grand Theft Auto Video Game Consumer (No. II)/US_DIS_NYSD_1_06md1739_109_HEARING ORDER... that the Court hereby preliminari_109_0.pdf,extracted
new,1768-2,1768,2,2006-08-21,TJS,DJ,False,2,0,True,True,True,False,LeadCounsel; Communications,2,False,True,True,True,True,False,,,False,False,,1768 IN RE_ Methyl Methacrylate (MMA) Antitrust Litigation/1768_doc2.pdf,extracted
new,1768-32,1768,32,2006-08-21,TJS,DJ,False,2,0,True,True,True,False,LeadCounsel; Communications,4,False,True,True,True,True,False,,,False,False,,1768 IN RE_ Methyl Methacrylate (MMA) Antitrust Litigation/1768_doc32.pdf,extracted
new,1767-21,1767,21,2006-10-25,PRC,MJ,True,1,0,True,True,True,False,ClassCounsel,1,False,True,False,False,True,True,,Defendant objected to the requested co-lead class counsel structure; court appointed only ECL&G as interim counsel and denied appointment of the MZC Group as co-lead class counsel.,False,False,,1767 IN RE_ H&R Block Mortgage Corp. Prescreening/US_DIS_INND_2_06md230_21_ORDER granting in part and denying in part 11 Moti_21_0.pdf,extracted
new,1763-625,1763,625,2008-08-11,MF,MJ,False,0,0,True,True,True,False,LeadCounsel; Discovery; Settlement; Communications; Coordination,6,False,False,False,True,False,False,,PACER filed date used over signature date. Order supersedes and replaces Pretrial Order No. 1; organizational units are not clearly created for the first time.,False,False,,1763 IN RE_ Human Tissue PL/US_DIS_NJD_2_06cv135_625_General Case Management ORDER_ this Order superced_625_0.pdf,extracted
new,1749-92,1749,92,2008-09-23,GER,DJ,False,1,0,True,True,True,False,ClassCounsel,2,False,True,False,False,True,False,Securities; Derivative,Order preliminarily certifies a settlement class and appoints two law firms as Class counsel/Co-Lead Counsel. Epiq Systems is appointed as Claims Administrator but excluded as a non-attorney administrator.,False,False,,1749 IN RE General Motors Corp. SEC & DER/US_DIS_MIED_2_06md1749_92_ORDER for Preliminary Approval and Notice of Heari_92_0.pdf,extracted
new,1760-87,1760,87,2006-07-21,JBB,MJ,False,4,0,True,True,True,False,LeadCounsel; Management; Communications,7,False,False,True,True,False,False,,,False,False,,1760 IN RE Aredia and Zometa PL/US_DIS_TNMD_3_06md1760_87_PRETRIAL ORDER #1_ Plaintiff_s Counsel Structure. _87_0.pdf,extracted
new,1760-89,1760,89,2006-07-28,JBB,MJ,False,1,0,True,False,True,True,LeadCounsel,2,False,False,True,False,True,False,,"Order states that, by separate Docket Entry No. 87, Charles Patrick Flynn had been designated Plaintiffs' Liaison Counsel and a Plaintiffs' Steering Committee and Executive Committee had been appointed; those plaintiff leadership appointments are not made in this order.",False,False,,1760 IN RE Aredia and Zometa PL/US_DIS_TNMD_3_06md1760_89____Modified - See Order #1066___CASE MANAGEMENT OR_89_0.pdf,extracted
new,1769-122,1769,122,2007-01-16,ACC,DJ,False,1,0,False,False,True,True,LeadCounsel; Communications,4,False,False,True,False,False,False,,,False,False,,1769 IN RE_ Seroquel Products Liability Litigation/US_DIS_FLMD_6_06md1769_122_ORDER denying 73 Motion to withdraw as attorney _ _122_0.pdf,extracted
new,1775-1255,1775,1255,2010-09-08,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,,Antitrust,"Preliminary approval order appoints four law firms as Settlement Class Counsel. The Garden City Group as Claims Administrator and Citibank, N.A. as Escrow Agent are excluded as non-legal/non-leadership roles.",False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1255_Preliminary Approval of Settlement Agreement as to_1255_0.pdf,extracted
new,1745-39,1745,39,2006-11-15,SVW,DJ,False,2,0,True,True,True,False,LeadCounsel; Management,8,False,False,True,True,True,False,,,False,True,,1745 IN RE Live Concert Antitrust Litigation/US_DIS_CACD_2_06ml1745_39_CASE MANAGEMENT ORDER Number 1 (See document for s_39_0.pdf,extracted
new,1768-175,1768,175,2009-06-24,TSS,DJ,False,1,0,True,True,True,False,ClassCounsel; Settlement,4,False,True,False,False,True,False,,"Order preliminarily approves settlement, certifies settlement classes and class counsel, and approves notice procedures. Non-attorney Settlement/Claims Administrator excluded from Appointments.",False,False,,1768 IN RE_ Methyl Methacrylate (MMA) Antitrust Litigation/US_DIS_PAED_2_06md1768_175_ORDER THAT DIRECT PURCHASER CLASS PLAINTIFF_S MOTI_175_0.pdf,extracted
new,1775-1254,1775,1254,2010-09-08,JG,DJ,False,1,0,True,True,True,False,ClassCounsel; SettlementAdministration,4,False,True,False,False,True,False,,,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1254_Preliminary Approval of Settlement Agreement as to_1254_0.pdf,extracted
new,1775-1256,1775,1256,2010-09-08,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,"Order preliminarily approves settlement, certifies a settlement class, and appoints Settlement Class Counsel. Claims Administrator and Escrow Agent were excluded as non-attorney/non-law-firm roles.",False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1256_Preliminary Approval of Settlement Agreement as to_1256_0.pdf,extracted
new,1768-31,1768,31,2006-08-21,TJS,DJ,False,0,0,True,True,True,False,LeadCounsel; Communications,6,False,False,False,False,False,False,,Order establishes separate direct-purchaser and indirect-purchaser tracks/dockets and service/filing procedures; defendant counsel listed on service list were not extracted as leadership appointees.,False,False,,1768 IN RE_ Methyl Methacrylate (MMA) Antitrust Litigation/US_DIS_PAED_2_06md1768_31_PROCEDURAL ORDER THAT THIS MULTIDISTRICT MATTER SH_31_0.pdf,extracted
new,1775-1363,1775,1363,2011-01-06,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,,False,False,,"1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1363_ORDER, as to dft Nippon Airways Co., Ltd., the ter_1363_0.pdf",extracted
new,,1775,,2009-06-02,VVP,MJ,False,1,0,True,True,True,False,LeadCounsel,4,False,False,,True,False,False,,,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/1775_2009_06_02.pdf,extracted
new,1775-1291,1775,1291,2010-10-14,JG,DJ,False,1,0,True,True,True,False,ClassCounsel; Settlement,4,False,True,False,False,True,False,,"Preliminary approval order appoints firm Settlement Class Counsel. The Garden City Group as Claims Administrator and Citibank, N.A. as Escrow Agent are excluded as non-attorney/non-leadership roles.",False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1291_Preliminary Approval of Settlement as to dfts Scan_1291_0.pdf,extracted
new,1763-30,1763,30,2006-07-07,WJM/RJH,DJ; MJ,False,6,0,True,True,True,False,LeadCounsel; Discovery; Settlement; Communications; Coordination; Management,6,False,False,,True,False,False,,"Multiple judges; signature block OCR appears to include Hon. William J. Martini, U.S.D.J. and Hon. Ronald J. Hedges, U.S.M.J.",False,False,,1763 IN RE_ Human Tissue PL/US_DIS_NJD_2_06cv135_30_PRETRIAL ORDER No.1 re_ practice and procedure in _30_0.pdf,extracted
new,1775-1570,1775,1570,2011-09-06,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,Claims Administrator and Escrow Agent excluded from Appointments.,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1570_Preliminary Approval of Settlement Agreement as to_1570_0.pdf,extracted
new,1775-1569,1775,1569,2011-09-06,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1569_Preliminary Approval of Settlement Agreement as to_1569_0.pdf,extracted
new,1775-1807,1775,1807,2013-02-19,VVP,MJ,False,0,0,False,False,True,False,LeadCounsel,1,False,False,False,False,False,False,,"Order grants motion to substitute Robins, Kaplan, Miller & Ciresi L.L.P. for Labaton Sucharow LLP as firm affiliation for Hollis L. Salzman, one of Plaintiffs' Interim Co-Lead Counsel.",False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1807_ORDER granting 1804 Motion to Amend_Correct_Supple_1807_0.pdf,extracted
new,1775-1381,1775,1381,2011-01-26,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,,False,False,,"1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1381_ORDER, The terms of the settlement agreement are p_1381_0.pdf",extracted
new,1775-1418,1775,1418,2011-03-14,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1418_ORDER regarding Settlement Agreement with Defendan_1418_0.pdf,extracted
new,1775-1362,1775,1362,2011-01-06,JG,DJ,False,1,0,True,True,True,False,ClassCounsel; Settlement; SettlementAdministration,4,False,True,False,False,True,False,,Preliminary approval of settlement with Cargolux; appoints Settlement Class Counsel. Non-attorney Claims Administrator and Escrow Agent excluded from Appointments.,False,False,,"1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1362_ORDER, as to dft Cargolux Airlines International S_1362_0.pdf",extracted
new,1775-1568,1775,1568,2011-09-06,JG,DJ,False,1,0,True,True,True,False,ClassCounsel; Settlement,4,False,True,False,False,True,False,,,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1568_Preliminary Approval of Settlement Agreement as to_1568_0.pdf,extracted
new,1775-1571,1775,1571,2011-09-06,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,"Order preliminarily approves settlement with South African Airways, certifies a settlement class, and appoints four law firms as Settlement Class Counsel. Non-attorney/non-law-firm roles approved in the order, including The Garden City Group as Claims Administrator and Citibank, N.A. as Escrow Agent, were excluded from Appointments.",False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1571_Preliminary Approval of Settlement Agreement as to_1571_0.pdf,extracted
new,1775-1572,1775,1572,2011-09-06,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1572_Preliminary Approval of Settlement Agreement as to_1572_0.pdf,extracted
new,1775-1630,1775,1630,2012-01-05,JG,DJ,False,1,0,True,True,True,False,ClassCounsel,4,False,True,False,False,True,False,,Non-attorney Claims Administrator and Escrow Agent excluded from appointments.,False,False,,1775 IN RE_ Air Cargo Shipping Services Antitrust Litigation/US_DIS_NYED_1_06md1775_1630_Preliminary Approval of Settlement with Dft El Al _1630_0.pdf,extracted
