Firm_ID,Canonical_Firm,AKA_1,AKA_2,AKA_3,Variants_Merged,N_MDLs,N_Mentions,MDLs
F0774,Ulmer & Berne LLP,"Ulmer & Berne, LLP",,,1,5,8,"2100, 2226, 2545, 2740, 2974"
F0775,Sedgwick LLP,,,,1,1,1,2545
F0776,Andrews & Thorton,,,,1,1,1,2391
F0777,"LaDue, Curran & Kuehn",,,,1,1,1,2391
F0778,Patterson Belknap Webb & Tyler LLP,,,,1,1,1,2391
F0779,Michelle,,,,1,1,1,2391
F0780,DeGaris Law Group,,,,1,1,1,2666
F0781,Pritzker Olsen,,,,1,1,1,2666
F0782,BLACKWELL BURKE P.A.,"Blackwell Burke, P.A.",,,1,1,2,2666
F0783,The McGartland Law Firm,McGartland Law Firm,,,1,2,2,"2666, 3140"
F0784,Mark,,,,1,1,1,2666
F0785,"Hach Rose Schirripa & Cheverie, LLP","HACH ROSE SCHIRRIPA & CHEVERIE, LLP",HACH ROSE SCHIRRIPA & CHEVERIE LLP,Hach Rose Schirripa & Cheverie LLP,1,4,4,"2335, 2445, 2472, 2989"
F0786,Jones Day,,,,1,2,3,"2445, 2804"
F0787,"Crumley Roberts, LLP",,,,1,1,1,2768
F0788,"The Moody Law Firm, Inc.",,,,1,2,4,"2570, 2768"
F0789,Savin Bursk,,,,1,1,1,2875
F0790,Meyer Wilson,MEYER WILSON,,,1,4,6,"2875, 3056, 3092, 3094"
F0791,"Bolognese & Associates, LLC","Bolognese &
Associates LLC",Bolognese & Associates LLC,BOLOGNESE & ASSOCIATES LLC,1,3,7,"1682, 1768, 2460"
F0792,"Law Offices Bernard M. Gross, P.C.",Law Offices of Bernard M. Gross,"LAW OFFICES BERNARD M. GROSS, PC","Law Offices of Bernard M. Gross, P.C.",1,4,5,"1912, 1919, 2460, 2472"
F0793,"Pomerantz Grossman
Hufford Dahlstrom & Gross LLP",POMERANTZ GROSSMAN HUFFORD DAHLSTROM & GROSS LLP,"Pomerantz, Grossman, Hufford, Dahlstrom & Gross, LLP",,1,3,3,"2409, 2460, 2472"
F0794,Irpino Avin & Hawkins,"Irpino, Avin & Hawkins",,,1,3,3,"2750, 3026, 3080"
F0795,The Webster Law Firm,,,,1,1,1,2750
F0796,Gomez Law Firm,,,,1,1,1,2750
F0797,The Steckler Law Firm,,,,1,1,2,2428
F0798,Nemeroff Law Firm,,,,1,1,2,2428
F0799,Henry Spiegel Milling LLP,HENRY SPIEGEL MILLING LLP,,,1,2,3,"2428, 2436"
F0800,"Smith Phillips Mitchell Scott & Nowak, LLP",,,,1,1,2,2428
F0801,"The Lamb Firm, L.L.C.","The Lamb Firm, LLC",,,1,4,4,"1838, 1985, 2187, 2440"
F0802,"The Moody Law Firm, PLLC",,,,1,2,2,"2187, 2440"
F0803,McCallum Methvin & Terrell PC,,,,1,1,1,2595
F0804,Friedman Dazzio Zulanas & Bowling PC,,,,1,1,1,2595
F0805,Wood Law Firm LLC,"Wood Law Firm, LLC",,,1,3,3,"1985, 1998, 2595"
F0806,Christian & Small LLP,"Christian & Small, LLP",,,1,2,2,"1985, 2595"
F0807,"Scot + Scott Attorneys at Law, LLP",,,,1,1,1,2522
F0808,"Stueve Siegel, LLP",,,,1,1,1,2522
F0809,The Piscitelli LawlFirm,,,,1,1,1,2243
F0810,Law Office of Aron D. Robinson,,,,1,1,1,2586
F0811,"Steward Law Firm, LLC",,,,1,2,2,"2474, 2586"
F0812,McSweeney/Langevin,"McSweeney/Langevin, LLC",,,1,3,3,"1958, 2586, 2767"
F0813,The Coffman Law Firm,THE COFFMAN LAW FIRM,,,1,3,3,"1921, 2357, 2586"
F0814,"Zelbst, Holmes & Butler",,,,1,1,1,2792
F0815,Halunen & Associates,Halunen Law,,,1,5,5,"1817, 2000, 2359, 2688, 2792"
F0816,Kassel McVey,,,,1,1,1,2792
F0817,"Radice Law Firm, P.C.",Radice Law Firm,"Radice Law Firm, PC",,1,5,7,"2819, 2931, 2946, 2966, 3107"
F0818,"Vanek, Vickers & Masini P.C.","Vanek, Vickers & Masini, P.C.",,,1,2,3,"2481, 2819"
F0819,"Zoll & Kranz, LLC",,,,1,2,2,"2197, 3107"
F0820,Law Offices of Ben C. Martin,,,,1,2,20,"2570, 2641"
F0821,"Hovde Dassow & Deets, LLC","Hovde, Dassow + Deets, LLC",,,1,2,9,"2391, 2570"
F0822,Karon and Dalimonte,"Karon & Dalimonte, LLP",,,1,2,10,"2570, 2641"
F0823,"Lopez McHugh, LLP","LOPEZ MCHUGH, LLP",Lopez McHugh LLP,,1,5,18,"1909, 2452, 2502, 2570, 2641"
F0824,Toriseva Law,,,,1,2,9,"1968, 2570"
F0825,"Provost Umphrey Law Firm, LLP","Provost Umphrey Law Firm, L.L.P",,,1,3,4,"2068, 2555, 2641"
F0826,"TorHoerman Law, LLC",TorHoerman Law,,,1,2,4,"2641, 3004"
F0827,"Faraci Lange, LLP",,,,1,2,5,"2391, 2641"
F0828,"The Gallagher Law Firm, LLP",,,,1,1,2,2641
F0829,"Farris, Riley & Pitt LLP",,,,1,1,2,2641
F0830,"Gallagher & Kennedy, P.A.","Gallagher & Kennedy, PA",,,1,2,9,"2570, 2641"
F0831,"Price Waicukauski & Riley, LLC","PRICE WAICUKAUSKI & RILEY, LLC",,,1,2,8,"1657, 2570"
F0832,Tim. K. Goss,,,,1,1,6,2570
F0833,"Riley & Jackson, P.C.",,,,1,1,9,2570
F0834,"Rueb & Motta, PLC",,,,1,1,5,2570
F0835,"MacLean Law Firm, P.C.",,,,1,1,5,2570
F0836,Curtis Law Group,,,,1,1,5,2570
F0837,Schneider Hammers LLC,,,,1,1,2,2570
F0838,"Heard Law Firm, PLLC",,,,1,1,1,2570
F0839,"Jason J. Joy & Associates, PLLC",,,,1,1,1,2570
F0840,David Matthews & Associates,,,,1,1,1,1871
F0841,Reilly Pozner & Connelly,Reilly Pozner & Connelly.,,,1,1,2,1871
F0842,Vance Andrus,,,,1,1,2,1871
F0843,Norton Rose Fulbright US LLP,,,,1,1,2,2666
F0844,Snapka Law Firm,,,,1,1,1,2767
F0845,Pulaski Law Firm,,,,1,1,1,2767
F0846,"Mark Zamora, Esq.",,,,1,1,1,2767
F0847,Miller Dellafera PLC,,,,1,1,1,2767
F0848,Randles & Splittgerber LLP,,,,1,1,1,2820
F0849,"Paul Byrd Law Firm, PLLC",,,,1,1,1,2820
F0850,"Peiffer Rosca Wolf Abdullah Carr & Kane, APLC",,,,1,1,1,2820
F0851,Paul LLP,"Paul, LLP",,,1,5,9,"2820, 2993, 3023, 3025, 3031"
F0852,Poynter Law Group,,,,1,2,3,"2820, 3127"
F0853,Rezvani Law Firm,,,,1,1,1,1871
F0854,"Sheller, P.C.",Sheller P.C.,,,1,2,4,"1871, 1943"
F0855,Lanham Blackwell,"Lanham, Blackwell, P.A.","Lanham Blackwell, P.A.",,1,2,3,"1871, 2068"
F0856,Hoffman & Edelson,,,,1,1,2,1566
F0857,Hinshaw & Culbertson LLP,,,,1,1,1,2740
F0858,"Keogh, Cox & Wilson, Ltd.",,,,1,1,1,2740
F0859,"The Brad Sohn Law Firm, PLLC",,,,1,1,1,2323
F0860,"McCorvey I.aw, LLC",,,,1,1,1,2789
F0861,Zonies Law LLC,,,,1,1,1,2789
F0862,"Bailey Peavy Bailey, PLLC",,,,1,1,1,2789
F0863,Peiffer Wolf,,,,1,2,2,"2833, 3081"
F0864,Chestnut Cambrone,,,,1,1,1,2833
F0865,Doucet Law,,,,1,1,1,2833
F0866,"Lynch Carpenter, LLP",Lynch Carpenter LLP,"LYNCH CARPENTER, LLP",,1,12,28,"2833, 2969, 2984, 3014, 3032, 3056, 3074, 3083, 3096, 3108, 3115, 3149"
F0867,"McDivitt Law Firm, P.C.",,,,1,1,1,2873
F0868,Hausefeld,,,,1,1,1,2873
F0869,United States Department of Justice,,,,1,1,1,2873
F0870,"Lathrop GPM, LLP",,,,1,1,1,2785
F0871,Peterson & Associates,"Peterson & Associates, P.C.",,,1,2,2,"1968, 2776"
F0872,"Weitz & Lutzenberg, P.C.",,,,1,1,2,2776
F0873,BakerHostetler,,,,1,1,1,2804
F0874,Kickland & Ellis LLP,,,,1,1,1,2804
F0875,Holland & Knight LLP,Holland & Knight,HOLLAND & KNIGHT LLP,,1,3,5,"2804, 2924, 3110"
F0876,Covington & Burling LLP,"Covington & Burling LLP,",,,1,4,4,"2190, 2385, 2804, 2875"
F0877,"Walter Haverfield, LLP",,,,1,1,1,2804
F0878,ReedSmith,,,,1,1,1,2804
F0879,"THE WHITEHEAD LAW FIRM, LLC",,,,1,1,1,2738
F0880,THE WEINBERG LAW FIRM,,,,1,1,1,2738
F0881,"CARL BECKWITH, ESQ., PC",,,,1,1,1,2472
F0882,"Trenk, Dipasquale, Della Fera & Sodono, P.C.",,,,1,1,1,2472
F0883,DOYLE LOWTHER LLP,,,,1,1,1,2472
F0884,Lovelace Law Firm,,,,1,1,1,2555
F0885,Reese LLP,,,,1,6,10,"2413, 2887, 2909, 2948, 3009, 3025"
F0886,"KamberLaw, LLC","KamberLaw, LLP",,,1,3,3,"2264, 2562, 2887"
F0887,Berkowitz Oliver LLP,,,,1,2,2,"2591, 2887"
F0888,Walsh Law PLLC,Walsh Law Firm,Walsh PLLC,,1,5,5,"2522, 2984, 3015, 3084, 3094"
F0889,Robbins Arroyo LLP,,,,1,1,2,2522
F0890,"Leonard Carder, LLP",,,,1,1,1,1700
F0891,Harwood Feffer LLP,HARWOOD FEFFER LLP,,,1,5,6,"1700, 1995, 2013, 2058, 2335"
F0892,TOLIVER & GAINER,,,,1,1,1,2436
F0893,"Womble Carlyle Sandridge & Rice, LLP",,,,1,1,2,2495
F0894,Korein Tillery P.C.,KOREIN TILLERY LLC,Korein Tillery LLC,Korein Tillery,1,5,13,"2067, 3062, 3071, 3107, 3113"
F0895,"Bolen Robinson & Ellis, LLP","Bolen, Robinson & Ellis, LLP","BOLEN ROBINSON & ELLIS, LLP",,1,3,13,"2290, 2591, 2936"
F0896,Greene Espel PLLP,,,,1,1,1,2591
F0897,Emerson Poynter LLP,"Emerson Poynter, LLP",,,1,4,5,"1811, 1982, 2481, 2591"
F0898,McHugh Fuller Law Group,,,,1,2,2,"1822, 2804"
F0899,Cohen Tauber Spievack and Wagner,,,,1,1,1,2875
F0900,Shipp | ADR,,,,1,1,1,2875
F0901,"Lewis, Krevolin, Horst, LLC",,,,1,1,1,2875
F0902,Blank Rome,,,,1,1,2,2875
F0903,Walsh Pizzi O’Reilly Falanga,,,,1,1,1,2875
F0904,Mike Scott Law,,,,1,1,1,2875
F0905,Troutman Pepper,,,,1,1,2,2875
F0906,Friedman Law Group LLP,,,,1,2,3,"1982, 2221"
F0907,Smith LaCien LLP,,,,1,1,4,2599
F0908,Young Clement River LLP,,,,1,1,1,2886
F0909,Greg Coleman Law PC,GREG COLEMAN LAW PC,,,1,2,6,"2744, 2886"
F0910,SEGUI LAW FIRM PC,"Segui Law Firm, PC",,,1,1,2,2886
F0911,THE OLINDE FIRM,,,,1,1,1,2809
F0912,LENZE LAWYERS,,,,1,1,1,2809
F0913,"GROSSMAN & MOORE, PLLC",,,,1,1,1,2809
F0914,GARMER & PRATHER,,,,1,1,1,2809
F0915,GOLDEN LAW OFFICE,,,,1,1,1,2809
F0916,GRAY & WHITE LAW,Gray & White,,,1,2,2,"2474, 2809"
F0917,PORTER MALOUF,,,,1,1,1,2809
F0918,"Cooper & Kirk, PLLC",,,,1,1,1,2664
F0919,Cotchett,,,,1,1,3,2624
F0920,Gustafson Gulek PLLC,,,,1,1,2,2744
F0921,"Gustafson Glueck, PLLC",,,,1,1,12,2817
F0922,"Kellogg, Hansen, Todd, Figel & Frederick, P.L.L.C.","Kellogg Hansen Todd Figel & Frederick, PLLC","KELLOGG, HANSEN, TODD FIGEL & FREDERICK, P.L.L.C.",,1,3,19,"2817, 2842, 3113"
F0923,"Bellavia Blatt, PC",,,,1,1,6,2817
F0924,Law Offices of Paul S. Rothstien,,,,1,1,1,2875
F0925,"BOIES, SCHILLER & FLEX NER, L.L.P.",,,,1,1,1,2599
F0926,"POW ER, ROGERS AND SMITH, L.L.P.",,,,1,1,1,2599
F0927,"Power, Rogers and Smith, L.L.P.","POWER, ROGERS AND SMITH, L.L.P.",,,1,1,9,2599
F0928,"POWER, ROGERS AND SM ITH, L.L.P.",,,,1,1,3,2599
F0929,Monteverde & Associates P.C.,,,,1,1,1,2286
F0930,"Lemberg Law, LLC",Lemberg Law LLC,,,1,2,4,"2286, 2478"
F0931,"Environmental Enforcement Section, Environment and Natural Resources Division of the U.S. Department of Justice",,,,1,1,1,2777
F0932,"Thomas, Combs & Spann, PLLC",,,,1,1,1,2387
F0933,"Bailes, Craig & Yon, PLLC",,,,1,1,1,2387
F0934,Baker McKenzie,"Baker & McKenzie, LLP",,,1,2,3,"2047, 2945"
F0935,"Lumpkin & Reeves, PLLC",,,,1,1,1,2047
F0936,"Adorno & Yoss, LLP",,,,1,1,2,2047
F0937,"Galloway, Johnson, Tompkins, Burr & Smith",,,,1,1,2,2047
F0938,"Law Offices of Richard J. Serpe, P.C.",,,,1,1,1,2047
F0939,Morrison & Foerster LLP,Morrison Foerster,,,1,4,5,"1999, 2627, 2949, 3071"
F0940,Fulbright & Jaworski LLP,Fulbright & Jaworski L.L.P.,Fulbright & Jaworski,,1,3,5,"2050, 2051, 2387"
F0941,Willkie Farr & Gallagher LLP,,,,1,1,1,1663
F0942,"Law Offices of Robert A. Stutman, P.C.",,,,1,1,2,2575
F0943,"Saltz, Mongeluzzi, Barrett & Bendesky","Saltz Mongeluzzi Barrett & Bendesky, PC","Saltz, Mongeluzzi, Barrett & Bendesky, P.C.","Saltz Mongeluzzi Barrett & Bendesky, P.C.",1,3,7,"2023, 2575, 2654"
F0944,LIPTON LAW,,,,1,1,1,2419
F0945,ZAMORA FIRM,,,,1,1,1,2419
F0946,CRANDALL & KATT,,,,1,1,1,2419
F0947,Rudd,,,,1,1,1,2691
F0948,VENTURA RIBEIRO & SMITH,,,,1,1,1,2691
F0949,THE MICHAEL BRADY LYNCH FIRM,,,,1,1,1,2691
F0950,Troutman Sanders LLP,"Troutman Sanders, LLP",,,1,3,5,"2007, 2782, 2915"
F0951,"Carson Lynch, LLP",,,,1,1,1,2800
F0952,"TOR HOERMAN LAW, LLC",,,,1,1,2,2452
F0953,"DIAZ LAW FIRM, PLLC",The Diaz Law Firm,Diaz Law Firm,,1,3,3,"2226, 2452, 3026"
F0954,THE LAW OFFICE OF KEITH ALTMAN,,,,1,1,1,2452
F0955,THE BEASLEY FIRM,,,,1,1,1,2452
F0956,Law Offices of Michael S. Berg,,,,1,1,1,2452
F0957,"Ridenour, Hienton & Lewis",,,,1,1,1,2452
F0958,"URY & MOSKOW, LLC","Ury & Moskow, LLC","URY & MOSKOW, L.L.C.",,1,2,3,"1928, 2452"
F0959,The Drakulich Firm,THE DRAKULICH FIRM,Drakulich Firm,,1,4,5,"1905, 2299, 2359, 2452"
F0960,Davis & Young,,,,1,1,1,2433
F0961,"Hill, Peterson, Carper, Bee & Deitzler P.L.L.C.","Hill, Peterson, Carper, Bee & Deitzler, PLLC",,,1,2,2,"1733, 2433"
F0962,Perkins Coie LLP,Perkins Coie,,,1,3,3,"1958, 2247, 2874"
F0963,"Hayes Lorenzen Lawyers, PLC",,,,1,1,1,2816
F0964,Cadwell Sanford Deibert & Garry,,,,1,1,1,2816
F0965,"Varnell & Warwick, P.A.",,,,1,1,1,2841
F0966,Andersen Sleater Sianni LLC,,,,1,1,1,2841
F0967,Hartley LLP,,,,1,3,8,"2862, 3031, 3149"
F0968,"Steams Weaver Miller Weissler Alhadeff & Sitterson, P.A.",,,,1,1,3,2687
F0969,"Lerner, David, Littenberg, Krumholz & Mentlik, LLP",,,,1,1,1,2687
F0970,"Greenberg Taurig, LLP",,,,1,1,1,2873
F0971,"Haskell, Slaughter, Young & Rediker, LLC",,,,1,1,1,2153
F0972,"IRWIN & BOESEN, P.C.","Irwin & Boesen, P.C.",,,1,2,3,"1790, 2153"
F0973,McNulty Law Firm,MCNULTY LAW FIRM,,,1,2,2,"1790, 2153"
F0974,FrankGecker LLP,,,,1,1,2,2296
F0975,Frilot L.L.C.,,,,1,1,1,2047
F0976,Caplin & Drysdale,,,,1,1,1,2865
F0977,Tanenbaum Keale LLP,,,,1,1,1,2326
F0978,Kirk & Caldwell,,,,1,1,1,2047
F0979,Barnes & Thornburg LLP,"Barnes & Thornburg, LLP",BARNES & THORNBURG LLP,,1,4,5,"2196, 2875, 2924, 2973"
F0980,"Sullivan & Cromwell, LLP",Sullivan & Cromwell LLP,,,1,2,3,"2548, 3014"
F0981,Conrad & Scherer,,,,1,1,1,1916
F0982,"Kincheloe, Litzenburg & Pendleton, PLLC",,,,1,1,1,2848
F0983,"DAVIS, BETHUNE & JONES, LLC",,,,1,1,2,1657
F0984,"Aylstock, Witkin & Sasser, PLC",,,,1,2,3,"1657, 1708"
F0985,"SADIN LAW FIRM, P.C.",,,,1,1,2,1657
F0986,SOMMERS SCHWARTZ,,,,1,1,2,1657
F0987,KENNEY EGAN MCCAFFERTY & YOUNG,,,,1,1,2,1657
F0988,SCOTT YUNG LLP,,,,1,1,2,1657
F0989,THE IVEY LAW FIRM,,,,1,1,2,1657
F0990,"WALLACE, JORDAN, RATLIFF & BRANDT, LLC",,,,1,1,2,1657
F0991,"SLATE KENNEDY, LLC",,,,1,1,2,1657
F0992,"Johnston, Hoefer, Holwadel & Eldridge",,,,1,1,1,1657
F0993,Hughes Hubbard & Reed LLP,,,,1,1,2,1657
F0994,O’Melveny & Meyers LLP,,,,1,1,2,1657
F0995,"Stanley, Flanagan & Reuter, LLC",,,,1,1,2,1657
F0996,Stone Pigman Walther Wittmann LLC,"Stone Pigman Walther Wittmann, LLC",,,1,1,4,1657
F0997,"Tate Law Group, LLC",,,,1,2,2,"1657, 2000"
F0998,"OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL",,,,1,1,2,1657
F0999,"FOSLER LAW GROUP, INC.",,,,1,1,2,1657
F1000,"LAW OFFICES OF STUART A. KRITZER, P.C.",,,,1,1,2,1657
F1001,NEW YORK CITY LAW DEPARTMENT,,,,1,1,2,1657
F1002,"LEVY PHILLIPS & KONINGSBERG, LLP",,,,1,1,2,1657
F1003,"ROSSBACH HART, PC",,,,1,1,2,1657
F1004,"STEELE & BIGGS, LLC",,,,1,1,2,1657
F1005,Tulane Civil Litigation Clinic,,,,1,1,1,1657
F1006,Zzard Nobel LL,,,,1,1,1,1658
F1007,"Trujillo Rodriguez & Richards, LC",,,,1,1,1,1658
F1008,"Brower Piven, A Professional Corporation","Brower Piven, a Professional Corporation",,,1,4,6,"1658, 1933, 1961, 1963"
F1009,Ball & Scott,Ball & Scott Law Offices,BALL & SCOTT,Ball & Scott Law Office,1,6,10,"1682, 1730, 1768, 1785, 1899, 2343"
F1010,"Parish & Small, PC",,,,1,1,2,1682
F1011,Grand & Eisenhofer,,,,1,1,1,1688
F1012,The Law Offices of Daniel O. Myers,,,,1,1,1,1674
F1013,Legg Law Firm,,,,1,1,1,1674
F1014,Law Offices of Franklin Nix,,,,1,1,1,1674
F1015,"Robbins Umeda & Fink, LLP",,,,1,3,6,"1658, 1714, 1963"
F1016,Goforth Lewis Sanford,"Goforth Lewis Sanford, LLP",,,1,2,2,"1699, 1789"
F1017,"Weiner, Brodsky, Sidman & Kider",,,,1,1,1,1677
F1018,Jorden Burt LLP,,,,1,1,1,1712
F1019,"Eckert Seamans Cherin & Mellott, LLC",,,,1,2,2,"1712, 1928"
F1020,"Archer & Greiner, PC",,,,1,1,1,1712
F1021,Margolis Edelstein,,,,1,1,1,1712
F1022,"Scott I. Fegley, Esq. Law Offices",,,,1,1,1,1712
F1023,Swartz Campbell & Detweiler,,,,1,1,1,1712
F1024,"Christie Pabarue Mortensen & Young, PC",,,,1,1,1,1712
F1025,The Furth Firm LLP,Furth Firm LLP,the Furth Firm LLP,,1,3,5,"1717, 1775, 1826"
F1026,"Prickett, Jones & Elliott",,,,1,1,1,1717
F1027,Law Offices of Mallison & Martinez,,,,1,1,1,1714
F1028,Schatz & Nobel P.C.,,,,1,1,1,1658
F1029,Johnson & Perkinson,,,,1,1,1,1658
F1030,Brickfield & Donahue,,,,1,1,1,1658
F1031,Roddy Klein & Ryan,RODDY KLEIN & RYAN,,,1,5,6,"1715, 1974, 2193, 2233, 2290"
F1032,Consumer Law Group,,,,1,1,1,1715
F1033,"Nix, Patterson & Roach, LLP","Nix, Patterson & Roach, L.L.P.","NIX, PATTERSON & ROACH, L.L.P.",,1,3,6,"1725, 2335, 2502"
F1034,"Morgan & Meyers, PLC",,,,1,1,1,1725
F1035,"Alexander, Hawes & Audet, LLP",,,,1,1,1,1708
F1036,Harke & Clasby LLP,Harke & Clasby,"Harke & Clasby, LLP",,1,6,8,"1708, 1739, 1745, 1785, 1998, 2046"
F1037,"Lopez, Hodes, Restaino, Milman & Skikos",,,,1,2,4,"1708, 1742"
F1038,"Rheingold, Valet, Rheingold, Shkolnik & McCartney LLP","Rheingold, Valet, Rheingold, Shkolnik & Mccartney LLP","Rheingold,Valet, Rheingold, Shkolnik & McCartney, LLP",,1,5,6,"1708, 1905, 2066, 2199, 2220"
F1039,"Kellogg, Huber, Hansen, Todd, Evans & Figel, PLLC","Kellogg, Huber, Hansen, Todd, Evans & Figel, P.L.L.C.","Kellogg, Huber, Hansen, Todd, Evans & Figel P.L.L.C.","KELLOGG, HUBER, HANSEN, TODD, EVANS & FIGEL, P.L.L.C.",1,2,4,"1708, 1935"
F1040,Nolan Law Group,,,,1,2,4,"1721, 1953"
F1041,Stinson Morrison Hecker L.L.P.,,,,1,1,2,1721
F1042,"Hawley, Troxell, Ennis, & Hawley L.L.P.",,,,1,1,2,1721
F1043,Dykema Gossett PLLC,,,,1,2,4,"1718, 1928"
F1044,BONSIGNORE & BREWER,,,,1,1,1,1735
F1045,THE MILLS LAW FIRM,,,,1,1,1,1735
F1046,"ODOM & DES ROCHES, L.L.P.",Odom & Des Roches LLP,,,1,2,6,"1730, 2521"
F1047,"PERCY, SMITH & FOOTE",,,,1,1,2,1730
F1048,"ANN MILLER, LLC",,,,1,1,1,1735
F1049,Smith Segura & Raphael LLP,"Smith Segura & Raphael, LLP",,,1,2,2,"1730, 2521"
F1050,"Kluger, Peretz, Kaplan & Berlin, P.L.",,,,1,1,2,1733
F1051,"Ervin Cohen & Jessup, LLP",,,,1,1,1,1733
F1052,"Brownstein, Hyatt & Farber",,,,1,1,1,1733
F1053,"Oppenheim, Pilelsky, PA",,,,1,1,1,1733
F1054,"Schwartz, Cooper, Greenberger & Krauss",,,,1,1,1,1733
F1055,"Wandro, Baer & Appel, P.C.",,,,1,1,1,1733
F1056,Shapiro Haber & Urmy LLP,SHAPIRO HABER & URMY LLP,"Shapiro, Haber, & Urmy LLP","Shapiro Haber & Urmy, LLP",1,6,7,"1733, 1790, 1838, 2109, 2409, 2938"
F1057,"Pitt, McGehee, Miller Palmer & Rivers, P.C.",,,,1,1,1,1733
F1058,"Blumenfeld Kaplan & Sandweiss, P.C.",,,,1,1,1,1733
F1059,"Klehr, Harison, Harvey, Branzburg & Ellers, LLP",,,,1,1,1,1733
F1060,"Law Offices of Curtis V. Trinko, LLP",,,,1,1,1,1733
F1061,Graham & Graham Co. LPA,,,,1,1,1,1733
F1062,"Ellis, Lawhorne & Sims, P.A.",,,,1,1,1,1733
F1063,Gary Polland & Associates,,,,1,1,1,1733
F1064,Winter Johnson & Hill PLLC,,,,1,1,1,1733
F1065,Whitfield & Eddy,,,,1,1,1,1733
F1066,STERN & KILCULLEN,,,,1,1,1,1730
F1067,THE WEXLER LAW FIRM LLP,,,,1,1,1,1730
F1068,"LAW OFFICES OF JAMES V. PASHIAN, P.C.",,,,1,1,1,1730
F1069,"Lundy & Davis, LLP",,,,1,1,1,1742
F1070,Cuddy & Lanham,,,,1,1,1,1742
F1071,"Garrett Law Office, P.C.",,,,1,1,1,1742
F1072,"Vickery, Perdue, Kidd & Vickery",,,,1,1,1,1736
F1073,"Callahan, Thompson, Sherman & Caudill, LLP",,,,1,1,1,1751
F1074,"Squitieri & Fearon, LLP",,,,1,3,3,"1745, 1751, 2058"
F1075,"Bromberg Law Offices, P.C.",,,,1,1,1,1739
F1076,"Burstein Law Firm, P.C.",,,,1,1,1,1739
F1077,Nestor & Constance,,,,1,1,1,1739
F1078,BEATIE AND OSBORN LLP,Beatie & Osborn LLP,,,1,2,3,"1760, 1789"
F1079,"KELLY, KELLY & ALLMAN",,,,1,1,1,1760
F1080,"PITTMAN, GERMANY, ROBERTS & WELSH, L.L.P.","Pittman, Germany, Roberts & Welsh, LLP",,,1,2,2,"1760, 1789"
F1081,"THE LAW FIRM OF BART T. VALAD, PLLC",,,,1,1,2,1760
F1082,"FLYNN AND RADFORD ATTORNEYS, P.C.",,,,1,1,1,1760
F1083,Spriggs & Hollingsworth,,,,1,1,2,1760
F1084,Wexler Toriseva Wallace LLP,"Wexler, Toriseva Wallace LLP",,,1,5,7,"1745, 1820, 1842, 1850, 1905"
F1085,The Furth Firm LLP (formerly Furth Lehmann & Grant LLP),,,,1,1,1,1775
F1086,Gancedo & Nieves,Gancedo & Nieves LLP,,,1,2,4,"1789, 1905"
F1087,"Krupnick, Campbell, Malone, et al","Krupnick, Campbell, Malone, et al.",,,1,1,3,1789
F1088,Lowenstein Sandler PC,,,,1,1,1,1777
F1089,Wechsler Harwood LLP,,,,1,1,1,1777
F1090,Langston Law Firm,,,,1,1,2,1785
F1091,Law Offices of Gary K. Smith,,,,1,1,2,1785
F1092,Law Offices of John E. Mudd,,,,1,1,2,1785
F1093,Quetglas Law Offices,,,,1,2,4,"1785, 1905"
F1094,"Wasserman, Comden & Casselman LLP","Wasserman, Comden & Casselman, L.L.P.",,,1,2,3,"1785, 1822"
F1095,"Keegan, Macaluso & Baker",,,,1,1,2,1785
F1096,Keller Grover LLP,,,,1,1,2,1785
F1097,Whetstone Myers Perkins & Young,,,,1,1,2,1785
F1098,"Andrus, Boudreaux, Lemoine & Tonore","Andrus, Boudreaux, Lemoine & Tonore, P.L.C.",,,1,2,2,"1789, 1842"
F1099,"Cravath, Swaine & Moore LLP",,,,1,2,3,"1794, 3110"
F1100,"SANFORD WITTELS & HEISLER, LLP",,,,1,1,4,1794
F1101,Keefe Bartels,"Keefe Bartels, LLC","KEEFE BARTELS, LLC",,1,3,3,"1799, 2314, 2358"
F1102,"SHB Bausch & Lomb, Inc.",,,,1,1,1,1785
F1103,Electronic Frontier Foundation (EFF),,,,1,1,2,1791
F1104,American Civil Liberties Union of Illinois (ACLU-IL),,,,1,1,2,1791
F1105,"Liska, Exnicios & Nungesser",,,,1,1,2,1791
F1106,the Mayer Law Group,Mayer Law Group,,,1,1,2,1791
F1107,"Krislov & Associates, Ltd","Krislov & Associates, Ltd.",,,1,2,3,"1791, 1919"
F1108,Law Offices of Steven E Schwarz,,,,1,1,2,1791
F1109,George & Brothers,,,,1,1,2,1791
F1110,Weiss & Lurie,,,,1,1,2,1796
F1111,Howrey firm,Howrey LLP,,,1,2,2,"1816, 1895"
F1112,"Dostart Clapp Gordon & Coveney, LLP",,,,1,1,3,1807
F1113,Wynne Law Firm,the Wynne Law Firm,,,1,1,3,1807
F1114,"Futterman Howard Watkins Wylie & Ashley, Chtd.",,,,1,2,3,"1807, 1946"
F1115,the John M. Kelson Law Office,John M. Kelson Law Office,,,1,1,2,1807
F1116,Knapp Petersen & Clarke,,,,1,1,1,1807
F1117,Chapman Lewis & Swan,,,,1,1,1,1811
F1118,Crowell & Moring LLP,,,,1,1,1,1827
F1119,"RENNE SLOAN HOLTZMAN & SAKAL, LLP",,,,1,1,1,1825
