Firm_ID,Canonical_Firm,AKA_1,AKA_2,AKA_3,Variants_Merged,N_MDLs,N_Mentions,MDLs
F0677,"LAW OFFICES OF STUART A. KRITZER, P.C.",,,,1,1,2,1657
F0678,NEW YORK CITY LAW DEPARTMENT,,,,1,1,2,1657
F0679,"LEVY PHILLIPS & KONINGSBERG, LLP",,,,1,1,2,1657
F0680,"ROSSBACH HART, PC",,,,1,1,2,1657
F0681,"STEELE & BIGGS, LLC",,,,1,1,2,1657
F0682,"Parish & Small, PC",,,,1,1,2,1682
F0683,The Law Offices of Daniel O. Myers,,,,1,1,2,1674
F0684,Legg Law Firm,,,,1,1,2,1674
F0685,Law Offices of Franklin Nix,,,,1,1,2,1674
F0686,"Goforth Lewis Sanford, LLP",Goforth Lewis Sanford,,,1,2,2,"1699, 1789"
F0687,"Chitwood, Harley & Harnes, LLP",Chitwood Harley Harnes LLP,,,1,2,2,"1677, 2036"
F0688,Stinson Morrison Hecker L.L.P.,,,,1,1,2,1721
F0689,"Hawley, Troxell, Ennis, & Hawley L.L.P.",,,,1,1,2,1721
F0690,"Murray, Frank & Sailer, L.L.P.","Murray Frank, LLP",,,2,2,2,"1749, 2167"
F0691,"PERCY, SMITH & FOOTE",,,,1,1,2,1730
F0692,"Smith Segura & Raphael, LLP",Smith Segura & Raphael LLP,,,1,2,2,"1730, 2521"
F0693,"Kluger, Peretz, Kaplan & Berlin, P.L.",,,,1,1,2,1733
F0694,"Hill, Peterson, Carper, Bee & Deitzler, P.L.L.C.","Hill, Peterson, Carper, Bee & Deitzler, PLLC",,,1,2,2,"1733, 2433"
F0695,KILPATRICK TOWNSEND & STOCKTON LLP,Kilpatrick Stockton LLP,,,2,2,2,"1733, 2200"
F0696,"Behnke, Martin & Schulte, LLC","Botros, Behnke & Schulte",,,2,2,2,"1742, 2226"
F0697,"PITTMAN, GERMANY, ROBERTS & WELSH, L.L.P.","Pittman, Germany, Roberts & Welsh, LLP",,,1,2,2,"1760, 1789"
F0698,"THE LAW FIRM OF BART T. VALAD, PLLC",,,,1,1,2,1760
F0699,Wechsler Harwood LLP,WECHSLER HARWOOD LLP,,,1,2,2,"1700, 1777"
F0700,Law Offices of Gary K. Smith,,,,1,1,2,1785
F0701,Law Offices of John E. Mudd,,,,1,1,2,1785
F0702,"Keegan, Macaluso & Baker",,,,1,1,2,1785
F0703,Keller Grover LLP,,,,1,1,2,1785
F0704,MCNULTY LAW FIRM,McNulty Law Firm,,,1,2,2,"1790, 2153"
F0705,Electronic Frontier Foundation (EFF),,,,1,1,2,1791
F0706,American Civil Liberties Union of Illinois (ACLU-IL),,,,1,1,2,1791
F0707,"Liska, Exnicios & Nungesser",,,,1,1,2,1791
F0708,the Mayer Law Group,Mayer Law Group,,,1,1,2,1791
F0709,Law Offices of Steven E Schwarz,,,,1,1,2,1791
F0710,George & Brothers,,,,1,1,2,1791
F0711,Weiss & Lurie,,,,1,1,2,1796
F0712,Howrey firm,Howrey LLP,,,1,2,2,"1816, 1895"
F0713,the John M. Kelson Law Office,John M. Kelson Law Office,,,1,1,2,1807
F0714,Blackwell Sanders Peper Martin LLP,"Blackwell Sanders, LLP",,,2,2,2,"1811, 1840"
F0715,"Looper, Reed & McGraw, P.C.",Gray Reed & McGraw P.C.,,,2,2,2,"1811, 2591"
F0716,Wilmer Cutler Pickering Hale and Dorr LLP,,,,1,2,2,"1827, 2296"
F0717,"Law Offices of George A. Barton, P.C.","George A Barton, P.C.",,,1,2,2,"1840, 2875"
F0718,"KamberEdelson, LLC",KamberEdelson LLC,,,1,1,2,1850
F0719,"Barkan Neff Handelman Meizlish, LLP",Barakan Neff Handelman Meizlish LLP,,,2,2,2,"1854, 2025"
F0720,Gainey McKenna & Egleston,Gainey & McKenna,,,2,2,2,"1875, 2879"
F0721,"Hunton & Williams, LLP",Hunton & Williams LLP,,,1,2,2,"1894, 2036"
F0722,Westerman Law Corp.,,,,1,2,2,"1891, 2145"
F0723,Berman De Valerio,,,,1,2,2,"1898, 1963"
F0724,"Sanford, Stevenson Riff LLP",Sanford Stevenson Riff LLP,,,1,1,2,1905
F0725,Wheeler Trigg ODonnell LLP,"Wheeler, Trigg & Kennedy",,,2,2,2,"1909, 2740"
F0726,Jessee & Jessee,,,,1,1,2,1899
F0727,Howery LLP,,,,1,1,2,1899
F0728,DILWORTH PAXSON LLP,Dilworth Paxson LLP,,,1,2,2,"1935, 3094"
F0729,Lief Cabraser,,,,1,2,2,"1938, 2197"
F0730,Weitz & Luxemberg,,,,1,2,2,"1938, 2342"
F0731,Leclair Ryan,LeClair Ryan,,,1,1,2,1943
F0732,Levitt & Kaizer,,,,1,1,2,1952
F0733,the Perrin Law Firm,The Perrin Law Firm,,,1,1,2,1952
F0734,"LAW OFFICES OF KEVIN M. COSTELLO, P.C.",,,,1,1,2,1955
F0735,Arnold & Itkin LLP,,,,1,1,2,1953
F0736,Perkins Coie LLP,,,,1,2,2,"1958, 2247"
F0737,"Rhine Law Firm, P.C.",,,,1,2,2,"1958, 2047"
F0738,McSweeney/Langevin,,,,1,2,2,"1958, 2767"
F0739,Bailey Perrin Bailey,,,,1,2,2,"1968, 2233"
F0740,"Peterson & Associates, P.C.",Peterson & Associates,,,1,2,2,"1968, 2776"
F0741,"Christian & Small, LLP",Christian & Small LLP,,,1,2,2,"1985, 2595"
F0742,"Marsh, Rickard & Bryan, PC","Marsh, Richard & Bryan",,,2,2,2,"1985, 2775"
F0743,"Schoengold, Sporn, Laitman & Lometti, P.C.","Schoengold Sporn Laitman & Lometti, P.C.",,,1,2,2,"2011, 2017"
F0744,Freed & Weiss,,,,1,1,2,2001
F0745,Arbogast & Berns LLP,,,,1,1,2,2015
F0746,Fugazy & Rooney LLP,,,,1,1,2,2025
F0747,"the Mogin Law Firm, P.C.",The Mogin Law Firm P.C.,,,1,2,2,"2023, 2668"
F0748,Fink + Associates Law,,,,1,2,2,"2042, 2311"
F0749,"Williams, Williams, Rattner & Plunkett, P.C.",,,,1,1,2,2042
F0750,"Shavitz Law Group, PA",,,,1,2,2,"2004, 2056"
F0751,"Schreiber & Petro, P.C.",,,,1,2,2,"2004, 2056"
F0752,The Sparer Law Group,Sparer Law Group,,,1,1,2,2063
F0753,The Shuman Law Firm,the Shuman Law Firm,,,1,1,2,2063
F0754,"Haviland Hughes, LLC",,,,1,1,2,2074
F0755,Law Office of Howard Weil Rubinstein,Law Offices of Howard Rubinstein,,,2,2,2,"2068, 2741"
F0756,Kotchen and Low LLP,Kotchen & Low LLP,,,1,1,2,2089
F0757,"Schreeder, Wheeler & Flint, LLP",,,,1,1,2,2089
F0758,"Paul William Beltz, P.C.",,,,1,1,2,2085
F0759,Law Office of Jonathan C. Reiter,,,,1,1,2,2085
F0760,"Hodgson Russ, LLP",,,,1,1,2,2085
F0761,"Levy Ram and Olson, llp",Ram and Olson L.L.P.,,,2,1,2,2098
F0762,Law Offices of Sam Lock,,,,1,1,2,2098
F0763,"Gutride Safier, LLP",,,,1,1,2,2103
F0764,Gilbert LLP,,,,1,1,2,2124
F0765,Millstein and Associates,,,,1,1,2,2124
F0766,"Marlin & Saltzman, LLP",Marlin & Saltzman,,,1,2,2,"2138, 2226"
F0767,Sturdevant Law Firm,,,,1,2,2,"2138, 2274"
F0768,"Brown & Associates, L.L.C.","The Brown Law Firm, P.C.",,,1,2,2,"2138, 2879"
F0769,"The Huge Law Firm, PLLC",The Huge Law Firm PLLC,,,1,1,2,2147
F0770,Covington & Burling LLP,,,,1,2,2,"2190, 2385"
F0771,"Gardy & Notis, LLP",Gardy & Notis LLP,,,1,2,2,"2188, 2566"
F0772,Kerr & Wagstaffe LLP,,,,1,1,2,2208
F0773,"STACK & ASSOCIATES, P.C.",,,,1,1,2,2218
F0774,Caddell & Chapman,,,,1,1,2,2223
F0775,Ice Miller LLP,,,,1,2,2,"2226, 2296"
F0776,"Frank & Bianco, LLP",Frank & Bianco LLP,,,1,1,2,2275
F0777,Speights and Runyan,,,,1,1,2,2000
F0778,"Wohl & Fruchter, LLP",Wohl & Fruchter LLP,,,1,1,2,2275
F0779,"Marshall & Lewis, LLP",,,,1,1,2,2266
F0780,Attorney General of the State of Texas,,,,1,1,2,2293
F0781,Attorney General of the State of Connecticut,,,,1,1,2,2293
F0782,Attorney General of the State of Ohio,,,,1,1,2,2293
F0783,Sianni & Straite LLP,STRAITE PLLC,,,2,1,2,2314
F0784,Grygiel Law LLC,,,,1,1,2,2314
F0785,"Murphy, Falcon & Murphy",Murphy Falcon Murphy,,,1,2,2,"2314, 2800"
F0786,"Eichen, Crutchlow, Zaslow and McElroy LLP",Eichen Crutchlow Zaslow LLP,,,2,2,2,"2314, 2443"
F0787,"SHAHEEN & GORDON, P.A.",Shaheen and Gordon,,,1,2,2,"2320, 2566"
F0788,Carney Williams,,,,1,2,2,"2334, 2373"
F0789,"Childress Duffy, Ltd.",,,,1,2,2,"2333, 2688"
F0790,"Stark & Stark, P.C.",,,,1,2,2,"2342, 2875"
F0791,Tracey & Fox Law Firm,Tracey Law Firm,,,2,2,2,"2342, 2885"
F0792,STRANGE & BUTLER LLP,Strange & Butler LLP,,,1,1,2,2358
F0793,Gentle Turner Sexton Debrosse & Harbison,,,,1,1,2,2407
F0794,JonesWard PLC,,,,1,1,2,2407
F0795,"McCuneWright, LLP",,,,1,1,2,2424
F0796,"Rigrodsky & Long, P.A.",,,,1,1,2,2451
F0797,Cohen Law Group P.C.,,,,1,1,2,2451
F0798,NastLawLLC,,,,1,2,2,"2458, 2724"
F0799,Swigart Law Group,Hyde & Swigart,,,2,2,2,"2478, 2992"
F0800,"Vanek, Vickers & Masini, P.C.","VANEK, VICKERS & MASINI P.C.",,,1,2,2,"2481, 2819"
F0801,"Berke, Berke, & Berke",,,,1,1,2,2508
F0802,"Carney Bates & Pulliam, PLLC",,,,1,2,2,"2583, 2800"
F0803,"Gillen, Withers & Lake, LLC",,,,1,2,2,"2583, 2800"
F0804,"Eisenberg, Rothweiler, Winkler, Eisenberg & Jeck, P.C.","MACDONALD, ROTHWEILER, EISENBERG, LLP",,,2,2,2,"2545, 2654"
F0805,"Langer, Grogan & Diver L.L.P.","Langer, Grogan & Diver, P.C.",,,1,1,2,2668
F0806,Law Offices of Jonathan A. Sorkowitz,,,,1,1,2,2903
F0807,Hansen Reynolds Dickinson Crueger LLC,,,,1,1,2,2688
F0808,Michael Best & Friedrich LLP,,,,1,1,2,2688
F0809,"GOODELL, DEVRIES, LEECH & DANN, LLP",Goodell Devries,,,2,1,2,2924
F0810,Wollmuth Maher & Deutsch LLP,,,,1,1,2,2931
F0811,Malkinson & Halpern PC,,,,1,1,2,2931
F0812,Ropes & Gray LLP,,,,1,2,2,"2296, 2941"
F0813,Khayat Law Firm,,,,1,1,2,2933
F0814,Jennings PLLC,,,,1,1,2,2936
F0815,"BIRD, MARELLA, BOXER, WOLPERT, NESSIM, DROOKS, LINCENBERG & RHOW, P.C.","Bird, Marella, Boxer, Wolpert, Nessim, Drooks, Lincenberg & Rhow, P.C.",,,1,1,2,2948
F0816,Herman Jones LLP,,,,1,2,2,"2948, 3073"
F0817,"Goodrich & Associates, P.C.",,,,1,1,2,2969
F0818,Merlin Law Group,,,,1,1,2,2969
F0819,Burr Forman McNair,,,,1,1,2,2972
F0820,The Carlson Law Firm,,,,1,1,2,2973
F0821,"Rappaport, Glass, Levine, & Zullo, LLP",,,,1,1,2,2973
F0822,Browne George Ross OBrien Annaguey & Ellis LLP,Browne George Ross OBrien Annaguey & Ellis,,,1,1,2,2989
F0823,"Pessah Law Group, PC",,,,1,1,2,2989
F0824,The Cates Law Firm,"Cates Mahoney, LLC",,,2,1,2,3004
F0825,Williams Dirks Dameron LLC,,,,1,1,2,3009
F0826,OnderLaw LLC,OnderLaw,,,1,2,2,"3006, 3140"
F0827,Shub Law Firm LLC,Shub Law Firm,,,1,2,2,"3009, 3025"
F0828,"Ron Austin Law, LLC",Ron Austin Law,,,1,1,2,3014
F0829,"Hensley Legal Group, PC",,,,1,1,2,3014
F0830,"Messa & Associates, P.C.",,,,1,1,2,3014
F0831,"Campbell & Levine, LLC",,,,1,1,2,3014
F0832,East End Trial Group LLC,,,,1,1,2,3014
F0833,"Montgomery McCracken, Walker & Rhoads LLP",Montgomery McCracken Walker & Rhoads LLP,,,1,1,2,3028
F0834,Nicoletti Hornig & Sweeney,NICOLETTI HORNIG & SWEENEY,,,1,1,2,3028
F0835,Ferrer Poirot Feller Daniel,Ferrer Poirot Feller,,,2,2,2,"3026, 3094"
F0836,Bronster Fujichaku Robbins A Law Corporation,,,,1,1,2,3036
F0837,"Forester Haynie, PLLC",,,,1,1,2,3044
F0838,"Jacob D. Fuchsberg Law Firm, LLP",,,,1,1,2,3044
F0839,Honik LLC,,,,1,1,2,3050
F0840,COZEN OCONNOR,,,,1,1,2,3052
F0841,GROTEFFELD HOFFMANN LLP,,,,1,1,2,3052
F0842,GROTEFELD HOFFMANN LLP,,,,1,1,2,3052
F0843,JENNER & BLOCK LLP,Jenner & Block LLP,,,1,2,2,"2296, 3052"
F0844,"Sims Funk, PLC",Sims Funk PLC,,,1,1,2,3071
F0845,"Lowery Dannenberg, P.C.",,,,1,1,2,3071
F0846,"Bryson, Harris, Suciu & Demay PLLC",,,,1,1,2,3078
F0847,Clarkson Law Firm P.C.,Clarkson Law Firm,,,1,2,2,"3089, 3149"
F0848,Tittle & Perlmuter,,,,1,1,2,3092
F0849,Susen Law Group,Susen Law Firm,,,1,1,2,3094
F0850,RMP LLP,,,,1,1,2,3110
F0851,The Ward Law Firm,,,,1,1,2,3119
F0852,"Dodd Law Office, LLC",,,,1,1,2,3119
F0853,Eimer Stahl LLP,,,,1,1,2,3110
F0854,Arnall Golden Gregory LLP,,,,1,1,2,3121
F0855,Devlin Law Firm LLC,,,,1,1,2,3108
F0856,Meyerson & Miller,,,,1,1,2,3108
F0857,"Methvin, Terrell, Yancey, Stephens, & Miller, P.C.",McCallum Methvin & Terrell PC,,,2,2,2,"2595, 3148"
F0858,Rothwell Figg,,,,1,1,2,3143
F0859,"MURPHY, HESSE, TOOMEY & LEHANE LLP",,,,1,1,2,3149
F0860,ARTIANO SHINOFF,,,,1,1,2,3149
F0861,"Leonard Carder, LLP","LEONARD CARDER, LLP",,,1,1,2,1700
F0862,"Kemp, Jones and Coulthard, LLP","HARRISON, KEMP & JONES",,,2,2,2,"1431, 2566"
F0863,Dorsey & Whitney LLP,DORSEY & WHITNEY,,,1,2,2,"1431, 2296"
F0864,"Vance Andrus, Esq.",,,,1,1,2,1871
F0865,"Stamell & Schager, LLP",,,,1,1,2,1869
F0866,Speiser Krause Nolan & Granito,,,,1,1,2,1570
F0867,"Galloway, Johnson, Tompkins, Burr & Smith",,,,1,1,2,2047
F0868,McKenna Long & Aldridge LLP,,,,1,1,2,2047
F0869,Wilson Elser Moskowitz Edelman & Dicker LLP,,,,1,1,2,2047
F0870,Leake & Andersson,,,,1,1,2,2047
F0871,"Adorno & Yoss, LLP",,,,1,1,2,2047
F0872,"Goodman McGuffey Lindsey & Johnson, LLP",,,,1,1,2,2047
F0873,Jones Walker Waechter Poitevent Carrere Denegre,,,,1,1,2,2047
F0874,McCarter & English LLP,,,,1,1,2,2158
F0875,Domengeaux Wright Roy Edwards & Colomb LLC,"DOMENGEAUX, WRIGHT, ROY & EDWARDS, L.L.C.",,,2,2,2,"2179, 2545"
F0876,"Wilner Hartley & Metcalf, P.A.",WILNER HARTLEY & METCALF,,,1,1,2,2187
F0877,"Anderson Law Offices, LLC",ANDERSON LAW OFFICES,,,1,2,2,"2187, 2440"
F0878,Mueller Law PLLC,MUELLER LAW,,,1,2,2,"2187, 2387"
F0879,FrankGecker LLP,,,,1,1,2,2296
F0880,Massey & Gail LLP,,,,1,1,2,2296
F0881,Preston Law Offices,,,,1,1,2,2295
F0882,Zuckerman Spaeder LLP,,,,1,1,2,2296
F0883,"Mantese Honigman Rossman and Williamson, P.C.",Mantese Honigman PC,,,2,2,2,"2311, 2744"
F0884,Mostyn Law Firm,Mostyn Law,,,1,2,2,"2387, 2885"
F0885,PRITZKER | LAW,Pritzker Olsen,,,2,2,2,"2420, 2666"
F0886,Bingham McCutchen LLP,,,,1,1,2,2296
F0887,"Milbank, Tweed, Hadley & McCoy LLP",,,,1,1,2,2296
F0888,Grippo & Elden LLC,,,,1,1,2,2296
F0889,"Weil, Gotshal & Manges, LLP","Weil, Gotshal & Manges LLP",,,1,2,2,"2296, 2785"
F0890,Nemeroff Law Firm,,,,1,1,2,2428
F0891,"Smith Phillips Mitchell Scott & Nowak, LLP",,,,1,1,2,2428
F0892,Segwick LLP,,,,1,1,2,2441
F0893,"TOR HOERMAN LAW, LLC",,,,1,1,2,2452
F0894,Siprut PC,,,,1,1,2,2492
F0895,"BRODERICK & PARONICH, P.C.",,,,1,1,2,2493
F0896,Schnader Harrison Segal & Lewis LLP,SCHNADER HARRISON,,,2,2,2,"2472, 2687"
F0897,Cohelan Khoury & Singer,,,,1,1,2,2504
F0898,The Markham Law Firm,,,,1,1,2,2504
F0899,"Hamner Law Offices, PAC",Hamner Law Offices APC,,,2,1,2,2504
F0900,"United Employees Law Group, P.C.",United Employees Law Group,,,1,1,2,2504
F0901,Robbins Arroyo LLP,,,,1,1,2,2522
F0902,JONES DAY,,,,1,1,2,2445
F0903,"Reeves & Mestayer, PLLC",Reeves & Mestayer,,,1,2,2,"2495, 2775"
F0904,"Womble Carlyle Sandridge & Rice, LLP",,,,1,1,2,2495
F0905,LYNCH & PINE,,,,1,1,2,2472
F0906,"John Arthur Eaves, Attorneys at Law",the Eaves Law Firm,,,2,2,2,"2557, 2669"
F0907,Paynter Law Firm PLLC,,,,1,1,2,2567
F0908,Berkowitz Oliver LLP,,,,1,2,2,"2591, 2887"
F0909,Paul McInnes LLP,,,,1,2,2,"2591, 2740"
F0910,"BLOOSTON, MORDKOFSKY, DICKENS, DUFFY & PRENDERGAST LLP",,,,1,1,2,2587
F0911,"MILLER, CANFIELD, PADDOCK AND STONE, P.L.C.",,,,1,1,2,2587
F0912,"PRINGLE & HERIGSTAD, P.C.",,,,1,1,2,2587
F0913,WOODS & AITKEN LLP,,,,1,1,2,2587
F0914,"Slack Davis Sanger, LLP.",Slack & Davis LLP,,,2,2,2,"2595, 2875"
F0915,"Mazie Slater Katz & Freeman, LLC",,,,1,2,2,"2606, 2875"
F0916,Norton Rose Fulbright US LLP,,,,1,1,2,2666
F0917,"Farris, Riley & Pitt LLP",,,,1,1,2,2641
F0918,Simpson Thacher & Bartlett LLP,,,,1,1,2,2673
F0919,Boucher LLP,BOUCHER LLP,,,1,2,2,"2672, 2809"
F0920,"McGinn, Montoya, Love & Curry, P.A.",,,,1,1,2,2695
F0921,"Roxanne Conlin & Associates, LLC",Roxanne Conlin and Associates,,,1,2,2,"2672, 2795"
F0922,"MORGAN LAW FIRM, LTD.",Morgan Law Firm,,,1,2,2,"2691, 2875"
F0923,Futscher Law PLLC,FUTSCHER LAW PLLC,,,1,1,2,2709
F0924,Law Offices of John P. Zuccarini,LAW OFFICES OF JOHN P. ZUCCARINI,,,1,1,2,2709
F0925,"Maschka, Riedy, Ries & Frentz Law Firm","MASCHKA, RIEDY, RIES & FRENTZ LAW FIRM",,,1,1,2,2709
F0926,"THE DANIELS LAW FIRM, P.C.","Daniels Law Firm, PC",,,1,1,2,2709
F0927,"The Lambert Firm, PLC",,,,1,1,2,2740
F0928,Kirkendall Dwyer LLP,,,,1,1,2,2740
F0929,Atkins & Markoff Law Firm,,,,1,1,2,2740
F0930,"LUNDY, LUNDY, SOILEAU & SOUTH, LLP",Lundy Lundy Soileau & South,,,1,2,2,"2738, 2741"
F0931,"Upton & Hatfield, LLP",Upton & Hatfield LLP,,,1,1,2,2753
F0932,"Jenner Law, P.C.",,,,1,1,2,2775
F0933,"Weitz & Lutzenberg, P.C.",,,,1,1,2,2776
F0934,Lathrop Gage LLP,,,,1,1,2,2785
F0935,"Robbins, Russell, Englert, Orseck, Untereiner & Sauber, LLP","Robbins, Russell, Englert, Orseck, Untereiner & Sauber LLP",,,1,1,2,2785
F0936,"Moore, Hill & Westmoreland, P.A.",,,,1,2,2,"2734, 2885"
F0937,"Johnson Fistel, LLP",,,,1,2,2,"2795, 2827"
F0938,"Gustafson Glueck, PLLC",,,,1,1,2,2817
F0939,Sulaiman Law (Atlas Consumer Law),"Sulaiman Law Group, LTD.",,,2,2,2,"2827, 2843"
F0940,Denton Law Firm,,,,1,1,2,2846
F0941,"Fitzgerald Law Group, LLC",Fitzgerald Law Group,,,1,1,2,2859
F0942,"Ingaldson Fitzgerald, P.C.",,,,1,1,2,2859
F0943,"Caplin & Drysdale, Chartered",Caplin & Drysdale,,,2,1,2,2865
F0944,Messner Reeves LLP,,,,1,1,2,2885
F0945,"Joseph Greenwald & Laake, P.A.",,,,1,1,2,2879
F0946,"Johnston, Hoefer, Holwadel & Eldridge",,,,1,1,1,1657
F0947,Tulane Civil Litigation Clinic,,,,1,1,1,1657
F0948,Zzard Nobel LL,,,,1,1,1,1658
F0949,Grand & Eisenhofer,,,,1,1,1,1688
F0950,"Weiner, Brodsky, Sidman & Kider",,,,1,1,1,1677
F0951,Jorden Burt LLP,,,,1,1,1,1712
F0952,"Archer & Greiner, PC",,,,1,1,1,1712
F0953,Margolis Edelstein,,,,1,1,1,1712
F0954,"Scott I. Fegley, Esq. Law Offices",,,,1,1,1,1712
F0955,Swartz Campbell & Detweiler,,,,1,1,1,1712
F0956,"Christie Pabarue Mortensen & Young, PC",,,,1,1,1,1712
F0957,"Prickett, Jones & Elliott",,,,1,1,1,1717
F0958,Law Offices of Mallison & Martinez,,,,1,1,1,1714
F0959,Schatz & Nobel P.C.,,,,1,1,1,1658
F0960,Johnson & Perkinson,,,,1,1,1,1658
F0961,Brickfield & Donahue,,,,1,1,1,1658
F0962,Consumer Law Group,,,,1,1,1,1715
F0963,"Morgan & Meyers, PLC",,,,1,1,1,1725
F0964,THE MILLS LAW FIRM,,,,1,1,1,1735
F0965,"ANN MILLER, LLC",,,,1,1,1,1735
F0966,"Ervin Cohen & Jessup, LLP",,,,1,1,1,1733
F0967,"Brownstein, Hyatt & Farber",,,,1,1,1,1733
F0968,"Oppenheim, Pilelsky, PA",,,,1,1,1,1733
F0969,"Schwartz, Cooper, Greenberger & Krauss",,,,1,1,1,1733
F0970,"Wandro, Baer & Appel, P.C.",,,,1,1,1,1733
F0971,"Pitt, McGehee, Miller Palmer & Rivers, P.C.",,,,1,1,1,1733
F0972,"Blumenfeld Kaplan & Sandweiss, P.C.",,,,1,1,1,1733
F0973,"Klehr, Harison, Harvey, Branzburg & Ellers, LLP",,,,1,1,1,1733
F0974,"Law Offices of Curtis V. Trinko, LLP",,,,1,1,1,1733
F0975,Graham & Graham Co. LPA,,,,1,1,1,1733
F0976,"Ellis, Lawhorne & Sims, P.A.",,,,1,1,1,1733
F0977,Gary Polland & Associates,,,,1,1,1,1733
F0978,Winter Johnson & Hill PLLC,,,,1,1,1,1733
F0979,Whitfield & Eddy,,,,1,1,1,1733
F0980,STERN & KILCULLEN,,,,1,1,1,1730
F0981,"LAW OFFICES OF JAMES V. PASHIAN, P.C.",,,,1,1,1,1730
F0982,"Lundy & Davis, LLP",,,,1,1,1,1742
F0983,Cuddy & Lanham,,,,1,1,1,1742
F0984,"Garrett Law Office, P.C.",,,,1,1,1,1742
F0985,"Vickery, Perdue, Kidd & Vickery",,,,1,1,1,1736
F0986,"Callahan, Thompson, Sherman & Caudill, LLP",,,,1,1,1,1751
F0987,"Bromberg Law Offices, P.C.",,,,1,1,1,1739
F0988,"Burstein Law Firm, P.C.",,,,1,1,1,1739
F0989,Nestor & Constance,,,,1,1,1,1739
F0990,"KELLY, KELLY & ALLMAN",,,,1,1,1,1760
F0991,"FLYNN AND RADFORD ATTORNEYS, P.C.",,,,1,1,1,1760
F0992,Lowenstein Sandler PC,,,,1,1,1,1777
F0993,"SHB Bausch & Lomb, Inc.",,,,1,1,1,1785
F0994,Knapp Petersen & Clarke,,,,1,1,1,1807
F0995,Chapman Lewis & Swan,,,,1,1,1,1811
F0996,Crowell & Moring LLP,,,,1,1,1,1827
F0997,"RENNE SLOAN HOLTZMAN & SAKAL, LLP",,,,1,1,1,1825
F0998,The Garcia Law Firm,,,,1,1,1,1822
F0999,McHugh Fuller Law Group,,,,1,1,1,1822
F1000,Patton Roberts McWilliams & Capshaw,,,,1,1,1,1822
F1001,Minami,,,,1,1,1,1827
F1002,Pillsbury,,,,1,1,1,1827
F1003,Rotherberger Johnson & Lyons,,,,1,1,1,1817
F1004,Kramer Rayson,,,,1,1,1,1817
F1005,"Tyler Cooper & Alcorn, LLP",,,,1,1,1,1838
F1006,"Stern Shapiro Weissberg & Varin, LLP",,,,1,1,1,1838
F1007,Law Offices of Howard Siegel,,,,1,1,1,1865
F1008,"Strom Law Firm, L.L.C.",,,,1,1,1,1865
F1009,Maniklal & Dennis LLP,,,,1,1,1,1854
F1010,"Metcalf, Kaspari, Howard, Engdahl & Lazarus, P.A.",,,,1,1,1,1854
F1011,Public Justice Center,,,,1,1,1,1854
F1012,"Duplass, Zwain, Bourgeois, Morton, Pfister & Weinstock, APLC",,,,1,1,1,1873
F1013,Liner Grode Stein Yankelevitz Sunshine Regenstreif & Taylor LLP,,,,1,1,1,1875
F1014,"Squitieri & Fearson, LLP",,,,1,1,1,1875
F1015,"Drubner, Hartley & Hellman LLC",,,,1,1,1,1894
F1016,Ungaretti & Harris LLP,,,,1,1,1,1911
F1017,Byrnes & Keller LLP,,,,1,1,1,1919
F1018,Breskin Johnson & Townsend,,,,1,1,1,1919
F1019,Zwerling Schacter & Zwerling LLP,,,,1,1,1,1919
F1020,"Car & Reinbrecht, PC",,,,1,1,1,1920
F1021,"Horwitz, Horwitz & Paradis, Attorneys at Law",,,,1,1,1,1920
F1022,"Bramson, Plutzik, Mahler & Birkhaeuser, LLP",,,,1,1,1,1907
F1023,"Baker, Sterchi, Cowden & Rice L.L.C.",,,,1,1,1,1909
F1024,"Graham Curtin, P.A.",,,,1,1,1,1914
F1025,Law Office of Stephen Woodfin,,,,1,1,1,1921
F1026,"OBERMAYER, REBMANN, MAXWELL, & HIPPEL, LLP",,,,1,1,1,1935
F1027,"McCARTHY WEISBERG CUMMINGS, P.C.",,,,1,1,1,1935
F1028,HANGLEY ARONCHICK SEGAL & PUDLIN,,,,1,1,1,1935
F1029,"Whateley Drake, LLP",,,,1,1,1,1938
F1030,"Eichen, Levinson",,,,1,1,1,1938
F1031,"Murray, Plumb & Murray",,,,1,1,1,1954
F1032,"Sussman, Godfrey LLP",,,,1,1,1,1957
F1033,"Hissey Keintz, L.L.P.",,,,1,1,1,1968
F1034,"Getman & Sweeney, PLLC",,,,1,1,1,1984
F1035,Langendorf Law Office,,,,1,1,1,1984
F1036,Spiro Moore LLP,,,,1,1,1,1980
F1037,Bock & Hatch LLC,,,,1,1,1,1980
F1038,Chant & Company A Professional Law Corporation,,,,1,1,1,1980
F1039,the Linde Law Firm,,,,1,1,1,1980
F1040,"PARRY DEERING FUTSCHER & SPARKS, P.S.C.",,,,1,1,1,1974
F1041,"Blau, Brown & Leonard, LLC",,,,1,1,1,1981
F1042,Bell & Bands PLLC,,,,1,1,1,1968
F1043,Sanford Pinedo LLP,,,,1,1,1,1968
F1044,Giardi Keese,,,,1,1,1,1968
F1045,"Pittman & Perry, PA",,,,1,1,1,1985
F1046,The Law Offices of Greg L. Davis,,,,1,1,1,1985
F1047,"Bahe, Cook, Cantley & Jones, PLC",,,,1,1,1,1985
F1048,Law Offices of John C. Davis,,,,1,1,1,1985
F1049,Law Offices of Michael Brehne,,,,1,1,1,1985
F1050,"deBeaubien, Knight",,,,1,1,1,1985
