Corpus,Unified_Attorney_ID,Unified_Firm_ID,Appointment_ID,Order_No,Last Name,First Name,Appoint,Remove,Interim,Appointment Types,Plaintiff/Defendant,Appointee Type,Firm,First_Last_Calculated,MDL_No,MDL Type,Possible_Duplicate_Appointment,Provenance
new,,F0316,?-F13,,,,True,False,False,Bellwether; Trial,Plaintiff,Firm,"BOSSIER & ASSOCIATES, PLLC","BOSSIER & ASSOCIATES, PLLC",1657,,,extracted
new,,F0669,?-F14,,,,True,False,False,Bellwether; Trial,Plaintiff,Firm,"WALLACE, JORDAN, RATLIFF & BRANDT, LLC","WALLACE, JORDAN, RATLIFF & BRANDT, LLC",1657,,,extracted
new,,F0670,?-F15,,,,True,False,False,Bellwether; Trial,Plaintiff,Firm,"SLATE KENNEDY, LLC","SLATE KENNEDY, LLC",1657,,,extracted
new,,F0173,?-F16,,,,True,False,False,Bellwether; Trial,Plaintiff,Firm,"BARRIOS, KINGSDORF & CASTIEX, LLP","BARRIOS, KINGSDORF & CASTIEX, LLP",1657,,,extracted
new,A0028,F0052,?-1,,Herman,Russ,True,False,False,Fees,Plaintiff,Individual,"HERMAN, HERMAN, KATZ & COTLAR, L.L.P.",Russ Herman,1657,,,extracted
new,A0003,F0005,?-2,,Cabraser,Elizabeth,True,False,False,Fees,Plaintiff,Individual,"LIEFF CABRASER HEIMANN & BERNSTEIN, LLP",Elizabeth Cabraser,1657,,,extracted
new,A0001,F0009,?-3,,Seeger,Christopher,True,False,False,Fees,Plaintiff,Individual,SEEGER WEISS,Christopher Seeger,1657,,,extracted
new,A0014,F0001,?-4,,Sobol,Thomas,True,False,False,Fees,Plaintiff,Individual,HAGENS BERMAN SOBOL SHAPIRO LLP,Thomas Sobol,1657,,,extracted
new,A0144,F0023,?-5,,Birchfield,Andy,True,False,False,Fees,Plaintiff,Individual,BEASLEY ALLEN,Andy Birchfield,1657,,,extracted
new,A0011,F0062,?-6,,Dugan,James,True,False,False,Fees,Plaintiff,Individual,THE DUGAN LAW FIRM,James Dugan,1657,,,extracted
new,,F0052,?-F1,,,,True,False,False,Fees,Plaintiff,Firm,"HERMAN, HERMAN, KATZ & COTLAR, L.L.P.","HERMAN, HERMAN, KATZ & COTLAR, L.L.P.",1657,,,extracted
new,,F0005,?-F2,,,,True,False,False,Fees,Plaintiff,Firm,"LIEFF CABRASER HEIMANN & BERNSTEIN, LLP","LIEFF CABRASER HEIMANN & BERNSTEIN, LLP",1657,,,extracted
new,,F0009,?-F3,,,,True,False,False,Fees,Plaintiff,Firm,SEEGER WEISS,SEEGER WEISS,1657,,,extracted
new,,F0001,?-F4,,,,True,False,False,Fees,Plaintiff,Firm,HAGENS BERMAN SOBOL SHAPIRO LLP,HAGENS BERMAN SOBOL SHAPIRO LLP,1657,,,extracted
new,,F0023,?-F5,,,,True,False,False,Fees,Plaintiff,Firm,BEASLEY ALLEN,BEASLEY ALLEN,1657,,,extracted
new,,F0062,?-F6,,,,True,False,False,Fees,Plaintiff,Firm,THE DUGAN LAW FIRM,THE DUGAN LAW FIRM,1657,,,extracted
new,,F0673,1657-64411-1,1657-64411,,,True,False,False,ClassCounsel,Plaintiff,Firm,"Tate Law Group, LLC","Tate Law Group, LLC",1657,,,extracted
new,A0011,F0109,1657-20770-1,1657-20770,Dugan,James,True,False,False,LeadCounsel; Management,Plaintiff,Individual,MURRAY LAW FIRM,James Dugan,1657,,,extracted
new,A0743,F0674,1657-20770-2,1657-20770,Young,James,True,False,False,LeadCounsel; Management,Plaintiff,Individual,"OFFICE OF THE ATTORNEY GENERAL, STATE OF FLORIDA",James Young,1657,,,extracted
new,A0003,F0005,1657-20770-3,1657-20770,Cabraser,Elizabeth,True,False,False,Management,Plaintiff,Individual,"LIEFF CABRASER HEIMANN & BERNSTEIN, LLP",Elizabeth Cabraser,1657,,,extracted
new,A1026,F0675,1657-20770-4,1657-20770,Fox,Randall,True,False,False,Management,Plaintiff,Individual,"OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL",Randall Fox,1657,,,extracted
new,A0013,F0173,1657-20770-5,1657-20770,Barrios,Dawn,True,False,False,Management; Communications,Plaintiff,Individual,"BARRIOS, KINGSDORF & CASTIEX, LLP",Dawn Barrios,1657,,,extracted
new,A0243,F0316,1657-20770-6,1657-20770,Bossier,Sheila,True,False,False,Management,Plaintiff,Individual,"BOSSIER & ASSOCIATES, PLLC",Sheila Bossier,1657,,,extracted
new,A1027,F0676,1657-20770-7,1657-20770,Fosler,James,True,False,False,Management,Plaintiff,Individual,"FOSLER LAW GROUP, INC.",James Fosler,1657,,,extracted
new,A1028,F0677,1657-20770-8,1657-20770,Kritzer,Stuart,True,False,False,Management,Plaintiff,Individual,"LAW OFFICES OF STUART A. KRITZER, P.C.",Stuart Kritzer,1657,,,extracted
new,A0286,F0317,1657-20770-9,1657-20770,Lesser,Seth,True,False,False,Management,Plaintiff,Individual,KLAFTER OLSEN & LESSER LLP,Seth Lesser,1657,,,extracted
new,A1029,F0678,1657-20770-10,1657-20770,Low-Beer,John,True,False,False,Management,Plaintiff,Individual,NEW YORK CITY LAW DEPARTMENT,John Low-Beer,1657,,,extracted
new,A1030,F0188,1657-20770-11,1657-20770,McKnight,H.,True,False,False,Management,Plaintiff,Individual,"ASHCRAFT & GEREL, LLP",H. McKnight,1657,,,extracted
new,A1031,F0679,1657-20770-12,1657-20770,Paolicelli,Diane,True,False,False,Management,Plaintiff,Individual,"LEVY PHILLIPS & KONINGSBERG, LLP",Diane Paolicelli,1657,,,extracted
new,A1032,F0680,1657-20770-13,1657-20770,Rossbach,Bill,True,False,False,Management,Plaintiff,Individual,"ROSSBACH HART, PC",Bill Rossbach,1657,,,extracted
new,A1033,F0223,1657-20770-14,1657-20770,Schultz,Mark,True,False,False,Management,Plaintiff,Individual,"COHEN, PLACITELLA & ROTH",Mark Schultz,1657,,,extracted
new,A1034,F0681,1657-20770-15,1657-20770,Steele,Joseph,True,False,False,Management,Plaintiff,Individual,"STEELE & BIGGS, LLC",Joseph Steele,1657,,,extracted
new,,F0109,1657-20770-F1,1657-20770,,,True,False,False,LeadCounsel; Management,Plaintiff,Firm,MURRAY LAW FIRM,MURRAY LAW FIRM,1657,,,extracted
new,,F0674,1657-20770-F2,1657-20770,,,True,False,False,LeadCounsel; Management,Plaintiff,Firm,"OFFICE OF THE ATTORNEY GENERAL, STATE OF FLORIDA","OFFICE OF THE ATTORNEY GENERAL, STATE OF FLORIDA",1657,,,extracted
new,,F0005,1657-20770-F3,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"LIEFF CABRASER HEIMANN & BERNSTEIN, LLP","LIEFF CABRASER HEIMANN & BERNSTEIN, LLP",1657,,,extracted
new,,F0675,1657-20770-F4,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL","OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL",1657,,,extracted
new,,F0173,1657-20770-F5,1657-20770,,,True,False,False,Management; Communications,Plaintiff,Firm,"BARRIOS, KINGSDORF & CASTIEX, LLP","BARRIOS, KINGSDORF & CASTIEX, LLP",1657,,,extracted
new,,F0316,1657-20770-F6,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"BOSSIER & ASSOCIATES, PLLC","BOSSIER & ASSOCIATES, PLLC",1657,,,extracted
new,,F0676,1657-20770-F7,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"FOSLER LAW GROUP, INC.","FOSLER LAW GROUP, INC.",1657,,,extracted
new,,F0677,1657-20770-F8,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"LAW OFFICES OF STUART A. KRITZER, P.C.","LAW OFFICES OF STUART A. KRITZER, P.C.",1657,,,extracted
new,,F0317,1657-20770-F9,1657-20770,,,True,False,False,Management,Plaintiff,Firm,KLAFTER OLSEN & LESSER LLP,KLAFTER OLSEN & LESSER LLP,1657,,,extracted
new,,F0678,1657-20770-F10,1657-20770,,,True,False,False,Management,Plaintiff,Firm,NEW YORK CITY LAW DEPARTMENT,NEW YORK CITY LAW DEPARTMENT,1657,,,extracted
new,,F0188,1657-20770-F11,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"ASHCRAFT & GEREL, LLP","ASHCRAFT & GEREL, LLP",1657,,,extracted
new,,F0679,1657-20770-F12,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"LEVY PHILLIPS & KONINGSBERG, LLP","LEVY PHILLIPS & KONINGSBERG, LLP",1657,,,extracted
new,,F0680,1657-20770-F13,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"ROSSBACH HART, PC","ROSSBACH HART, PC",1657,,,extracted
new,,F0223,1657-20770-F14,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"COHEN, PLACITELLA & ROTH","COHEN, PLACITELLA & ROTH",1657,,,extracted
new,,F0681,1657-20770-F15,1657-20770,,,True,False,False,Management,Plaintiff,Firm,"STEELE & BIGGS, LLC","STEELE & BIGGS, LLC",1657,,,extracted
new,A1010,,1657-24216-1,1657-24216,Stratton,Michael,True,False,False,Communications,,Individual,,Michael Stratton,1657,,"same appointee+role+side on 2009-09-30 across 2 orders: 1657-24216, 1657-24522",extracted
new,,F0947,?-1,,,,True,False,False,Fees,Plaintiff,Firm,Tulane Civil Litigation Clinic,Tulane Civil Litigation Clinic,1657,,,extracted
new,A0028,F0052,1657-65267-1,1657-65267,Herman,Russ,True,False,False,Fees,Plaintiff,Individual,"Herman, Herman & Katz, LLC",Russ Herman,1657,,,extracted
new,A0174,F0052,1657-65267-2,1657-65267,Davis,Leonard,True,False,False,Fees,Plaintiff,Individual,"Herman, Herman & Katz, LLC",Leonard Davis,1657,,,extracted
new,A0013,,1657-65267-3,1657-65267,Barrios,Dawn,True,False,False,Fees,Plaintiff,Individual,,Dawn Barrios,1657,,,extracted
new,A0003,,1657-65267-4,1657-65267,Cabraser,Elizabeth,True,False,False,Fees,Plaintiff,Individual,,Elizabeth Cabraser,1657,,,extracted
new,A1013,,1657-65267-5,1657-65267,Getty,Richard,True,False,False,Fees,Plaintiff,Individual,,Richard Getty,1657,,,extracted
new,A1014,,1657-65267-6,1657-65267,Lyle,James,True,False,False,Fees,Plaintiff,Individual,,James Lyle,1657,,,extracted
new,,F0052,1657-65267-F1,1657-65267,,,True,False,False,Fees,Plaintiff,Firm,"Herman, Herman & Katz, LLC","Herman, Herman & Katz, LLC",1657,,,extracted
new,A0028,F0052,1657-13007-1,1657-13007,Herman,Russ,True,False,False,Fees,Plaintiff,Individual,"HERMAN, HERMAN, KATZ & COTLAR, L.L.P.",Russ Herman,1657,,,extracted
new,A0144,F0023,1657-13007-2,1657-13007,Birchfield,Andy,True,False,False,Fees,Plaintiff,Individual,"BEASLEY, ALLEN, CROW, METHVIN, PORTIS & MILES, P.C.",Andy Birchfield,1657,,,extracted
new,A0001,F0009,1657-13007-3,1657-13007,Seeger,Christopher,True,False,False,Fees,Plaintiff,Individual,SEEGER WEISS,Christopher Seeger,1657,,,extracted
new,A0242,F0222,1657-13007-4,1657-13007,Blizzard,Edward,True,False,False,Fees,Plaintiff,Individual,"BLIZZARD, MCCARTHY & NABERS, L.L.P.",Edward Blizzard,1657,,,extracted
new,A0074,F0123,1657-13007-5,1657-13007,Girardi,Thomas,True,False,False,Fees,Plaintiff,Individual,GIRARDI & KEESE,Thomas Girardi,1657,,,extracted
new,A0006,F0030,1657-13007-6,1657-13007,Lanier,W.,True,False,False,Fees,Plaintiff,Individual,THE LANIER LAW FIRM,W. Lanier,1657,,,extracted
new,A0025,F0002,1657-13007-7,1657-13007,Levin,Arnold,True,False,False,Fees,Plaintiff,Individual,"LEVIN, FISHBEIN, SEDRAN & BERMAN",Arnold Levin,1657,,,extracted
new,A0058,F0002,1657-13007-8,1657-13007,Rafferty,Troy,True,False,False,Fees,Plaintiff,Individual,"LEVIN, PAPANTONIO, THOMAS, MITCHELL, ECHSNER & PROCTOR, PA",Troy Rafferty,1657,,,extracted
new,A0581,F0046,1657-13007-9,1657-13007,Weitz,Perry,True,False,False,Fees,Plaintiff,Individual,WEITZ & LUXENBERG,Perry Weitz,1657,,,extracted
new,,F0052,1657-13007-F1,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,"HERMAN, HERMAN, KATZ & COTLAR, L.L.P.","HERMAN, HERMAN, KATZ & COTLAR, L.L.P.",1657,,,extracted
new,,F0023,1657-13007-F2,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,"BEASLEY, ALLEN, CROW, METHVIN, PORTIS & MILES, P.C.","BEASLEY, ALLEN, CROW, METHVIN, PORTIS & MILES, P.C.",1657,,,extracted
new,,F0009,1657-13007-F3,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,SEEGER WEISS,SEEGER WEISS,1657,,,extracted
new,,F0222,1657-13007-F4,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,"BLIZZARD, MCCARTHY & NABERS, L.L.P.","BLIZZARD, MCCARTHY & NABERS, L.L.P.",1657,,,extracted
new,,F0123,1657-13007-F5,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,GIRARDI & KEESE,GIRARDI & KEESE,1657,,,extracted
new,,F0030,1657-13007-F6,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,THE LANIER LAW FIRM,THE LANIER LAW FIRM,1657,,,extracted
new,,F0002,1657-13007-F7,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,"LEVIN, FISHBEIN, SEDRAN & BERMAN","LEVIN, FISHBEIN, SEDRAN & BERMAN",1657,,,extracted
new,,F0002,1657-13007-F8,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,"LEVIN, PAPANTONIO, THOMAS, MITCHELL, ECHSNER & PROCTOR, PA","LEVIN, PAPANTONIO, THOMAS, MITCHELL, ECHSNER & PROCTOR, PA",1657,,,extracted
new,,F0046,1657-13007-F9,1657-13007,,,True,False,False,Fees,Plaintiff,Firm,WEITZ & LUXENBERG,WEITZ & LUXENBERG,1657,,,extracted
new,A0144,,1657-245-1,1657-245,Birchfield,Andy,True,False,False,LeadCounsel; Management,Plaintiff,Individual,,Andy Birchfield,1657,,,extracted
new,A0744,,1657-245-2,1657-245,Kline,Thomas,True,False,False,Management,Plaintiff,Individual,,Thomas Kline,1657,,,extracted
new,A0001,,1657-245-3,1657-245,Seeger,Christopher,True,False,False,LeadCounsel; Management,Plaintiff,Individual,,Christopher Seeger,1657,,,extracted
new,A0025,,1657-245-4,1657-245,Levin,Arnold,True,False,False,Management,Plaintiff,Individual,,Arnold Levin,1657,,,extracted
new,A0004,,1657-245-5,1657-245,Arsenault,Richard,True,False,False,Management,Plaintiff,Individual,,Richard Arsenault,1657,,,extracted
new,A0745,,1657-245-6,1657-245,Lewis,Carlene,True,False,False,Management,Plaintiff,Individual,,Carlene Lewis,1657,,,extracted
new,A0003,,1657-245-7,1657-245,Cabraser,Elizabeth,True,False,False,Management,Plaintiff,Individual,,Elizabeth Cabraser,1657,,,extracted
new,A0094,,1657-245-8,1657-245,Meunier,Gerald,True,False,False,Management,Plaintiff,Individual,,Gerald Meunier,1657,,,extracted
new,A0058,,1657-245-9,1657-245,Rafferty,Troy,True,False,False,Management,Plaintiff,Individual,,Troy Rafferty,1657,,,extracted
new,A0024,,1657-245-10,1657-245,Robinson,Mark,True,False,False,Management,Plaintiff,Individual,,Mark Robinson,1657,,,extracted
new,A1035,,1657-245-11,1657-245,Ranier,Drew,True,False,False,Management,Plaintiff,Individual,,Drew Ranier,1657,,,extracted
new,A0287,,1657-245-12,1657-245,Tisi,Christopher,True,False,False,Management,Plaintiff,Individual,,Christopher Tisi,1657,,,extracted
new,A0028,F0052,1657-245-13,1657-245,Herman,Russ,True,False,False,Communications; Management,Plaintiff,Individual,"Herman, Herman, Katz & Cotlar, L.L.P.",Russ Herman,1657,,,extracted
new,,F0052,1657-245-F1,1657-245,,,True,False,False,Communications; Management,Plaintiff,Firm,"Herman, Herman, Katz & Cotlar, L.L.P.","Herman, Herman, Katz & Cotlar, L.L.P.",1657,,,extracted
new,A0284,,?-1,,Wittmann,Phillip,True,False,False,Communications,Defendant,Individual,,Phillip Wittmann,1657,,,extracted
new,A0013,F0173,?-1,,Barrios,Dawn,True,False,False,Coordination,,Individual,"Barrios, Kingsdorf & Casteix, LLP",Dawn Barrios,1657,,,extracted
new,A0200,F0187,?-2,,Branch,Turner,True,False,False,Coordination,,Individual,Branch Law Firm,Turner Branch,1657,,,extracted
new,A0201,F0122,?-3,,Burg,Michael,True,False,False,Coordination,,Individual,Burg Simpson Eldredge Hersh & Jardine,Michael Burg,1657,,,extracted
new,A0074,F0123,?-4,,Girardi,Thomas,True,False,False,Coordination,,Individual,Girardi and Keese,Thomas Girardi,1657,,,extracted
new,A0739,F0446,?-5,,Hill,Barry,True,False,False,Coordination,,Individual,"Hill Toriseva & Williams, PLLC",Barry Hill,1657,,,extracted
new,A0006,F0030,?-6,,Lanier,W.,True,False,False,Coordination,,Individual,The Lanier Law Firm,W. Lanier,1657,,,extracted
new,A0452,F0247,?-7,,Singleton,W.,True,False,False,Coordination,,Individual,Singleton Law Firm,W. Singleton,1657,,,extracted
new,A0285,F0051,?-8,,Weiss,Sol,True,False,False,Coordination,,Individual,"Anapol, Schwartz, Weiss, Cohan, Feldman and Smalley, P.C.",Sol Weiss,1657,,,extracted
new,A0453,F0018,?-9,,Witkin,Justin,True,False,False,Coordination,,Individual,"Aylstock, Witkin & Sasser, PLC",Justin Witkin,1657,,,extracted
new,,F0173,?-F1,,,,True,False,False,Coordination,,Firm,"Barrios, Kingsdorf & Casteix, LLP","Barrios, Kingsdorf & Casteix, LLP",1657,,,extracted
new,,F0187,?-F2,,,,True,False,False,Coordination,,Firm,Branch Law Firm,Branch Law Firm,1657,,,extracted
new,,F0122,?-F3,,,,True,False,False,Coordination,,Firm,Burg Simpson Eldredge Hersh & Jardine,Burg Simpson Eldredge Hersh & Jardine,1657,,,extracted
new,,F0123,?-F4,,,,True,False,False,Coordination,,Firm,Girardi and Keese,Girardi and Keese,1657,,,extracted
new,,F0446,?-F5,,,,True,False,False,Coordination,,Firm,"Hill Toriseva & Williams, PLLC","Hill Toriseva & Williams, PLLC",1657,,,extracted
new,,F0030,?-F6,,,,True,False,False,Coordination,,Firm,The Lanier Law Firm,The Lanier Law Firm,1657,,,extracted
new,,F0247,?-F7,,,,True,False,False,Coordination,,Firm,Singleton Law Firm,Singleton Law Firm,1657,,,extracted
new,,F0051,?-F8,,,,True,False,False,Coordination,,Firm,"Anapol, Schwartz, Weiss, Cohan, Feldman and Smalley, P.C.","Anapol, Schwartz, Weiss, Cohan, Feldman and Smalley, P.C.",1657,,,extracted
new,,F0018,?-F9,,,,True,False,False,Coordination,,Firm,"Aylstock, Witkin & Sasser, PLC","Aylstock, Witkin & Sasser, PLC",1657,,,extracted
new,A0028,,?-1,,Herman,Russ,True,False,False,Communications,Plaintiff,Individual,,Russ Herman,1657,,,extracted
new,A0028,F0052,?-1,,Herman,Russ,True,False,False,Communications,Plaintiff,Individual,"Herman, Herman, Katz & Cotlar, LLP",Russ Herman,1657,,,extracted
new,A0284,F0447,?-2,,Wittmann,Phillip,True,False,False,Communications,Defendant,Individual,"Stone Pigman Walther Wittmann, LLC",Phillip Wittmann,1657,,,extracted
new,,F0052,?-F1,,,,True,False,False,Communications,Plaintiff,Firm,"Herman, Herman, Katz & Cotlar, LLP","Herman, Herman, Katz & Cotlar, LLP",1657,,,extracted
new,,F0447,?-F2,,,,True,False,False,Communications,Defendant,Firm,"Stone Pigman Walther Wittmann, LLC","Stone Pigman Walther Wittmann, LLC",1657,,,extracted
new,A0028,F0052,?-1,,Herman,Russ,True,False,False,Communications,Plaintiff,Individual,"Herman, Herman, Katz & Cotlar, LLP",Russ Herman,1657,,,extracted
new,A0284,F0447,?-2,,Wittmann,Phillip,True,False,False,Communications,Defendant,Individual,"Stone Pigman Walther Wittmann, LLC",Phillip Wittmann,1657,,,extracted
new,,F0052,?-F1,,,,True,False,False,Communications,Plaintiff,Firm,"Herman, Herman, Katz & Cotlar, LLP","Herman, Herman, Katz & Cotlar, LLP",1657,,,extracted
new,,F0447,?-F2,,,,True,False,False,Communications,Defendant,Firm,"Stone Pigman Walther Wittmann, LLC","Stone Pigman Walther Wittmann, LLC",1657,,,extracted
new,A0011,F0109,?-1,,Dugan,James,True,False,False,LeadCounsel; Management,Plaintiff,Individual,MURRAY LAW FIRM,James Dugan,1657,,,extracted
new,A0743,F0674,?-2,,Young,James,True,False,False,LeadCounsel; Management,Plaintiff,Individual,"OFFICE OF THE ATTORNEY GENERAL, STATE OF FLORIDA",James Young,1657,,,extracted
new,A0003,F0005,?-3,,Cabraser,Elizabeth,True,False,False,Management,Plaintiff,Individual,"LIEFF CABRASER HEIMANN & BERNSTEIN, LLP",Elizabeth Cabraser,1657,,,extracted
new,A1026,F0675,?-4,,Fox,Randall,True,False,False,Management,Plaintiff,Individual,"OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL",Randall Fox,1657,,,extracted
new,A0013,F0173,?-5,,Barrios,Dawn,True,False,False,Management; Communications,Plaintiff,Individual,"BARRIOS, KINGSDORF & CASTIEX, LLP",Dawn Barrios,1657,,,extracted
new,A0243,F0316,?-6,,Bossier,Sheila,True,False,False,Management,Plaintiff,Individual,"BOSSIER & ASSOCIATES, PLLC",Sheila Bossier,1657,,,extracted
new,A1027,F0676,?-7,,Fosler,James,True,False,False,Management,Plaintiff,Individual,"FOSLER LAW GROUP, INC.",James Fosler,1657,,,extracted
new,A1028,F0677,?-8,,Kritzer,Stuart,True,False,False,Management,Plaintiff,Individual,"LAW OFFICES OF STUART A. KRITZER, P.C.",Stuart Kritzer,1657,,,extracted
new,A0286,F0317,?-9,,Lesser,Seth,True,False,False,Management,Plaintiff,Individual,KLAFTER OLSEN & LESSER LLP,Seth Lesser,1657,,,extracted
new,A1029,F0678,?-10,,Low-Beer,John,True,False,False,Management,Plaintiff,Individual,NEW YORK CITY LAW DEPARTMENT,John Low-Beer,1657,,,extracted
new,A1030,F0188,?-11,,McKnight,H.,True,False,False,Management,Plaintiff,Individual,"ASHCRAFT & GEREL, LLP",H. McKnight,1657,,,extracted
new,A1031,F0679,?-12,,Paolicelli,Diane,True,False,False,Management,Plaintiff,Individual,"LEVY PHILLIPS & KONINGSBERG, LLP",Diane Paolicelli,1657,,,extracted
new,A1032,F0680,?-13,,Rossbach,Bill,True,False,False,Management,Plaintiff,Individual,"ROSSBACH HART, PC",Bill Rossbach,1657,,,extracted
new,A1033,F0223,?-14,,Schultz,Mark,True,False,False,Management,Plaintiff,Individual,"COHEN, PLACITELLA & ROTH",Mark Schultz,1657,,,extracted
new,A1034,F0681,?-15,,Steele,Joseph,True,False,False,Management,Plaintiff,Individual,"STEELE & BIGGS, LLC",Joseph Steele,1657,,,extracted
new,,F0109,?-F1,,,,True,False,False,LeadCounsel; Management,Plaintiff,Firm,MURRAY LAW FIRM,MURRAY LAW FIRM,1657,,,extracted
new,,F0674,?-F2,,,,True,False,False,LeadCounsel; Management,Plaintiff,Firm,"OFFICE OF THE ATTORNEY GENERAL, STATE OF FLORIDA","OFFICE OF THE ATTORNEY GENERAL, STATE OF FLORIDA",1657,,,extracted
new,,F0005,?-F3,,,,True,False,False,Management,Plaintiff,Firm,"LIEFF CABRASER HEIMANN & BERNSTEIN, LLP","LIEFF CABRASER HEIMANN & BERNSTEIN, LLP",1657,,,extracted
new,,F0675,?-F4,,,,True,False,False,Management,Plaintiff,Firm,"OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL","OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL",1657,,,extracted
new,,F0173,?-F5,,,,True,False,False,Management; Communications,Plaintiff,Firm,"BARRIOS, KINGSDORF & CASTIEX, LLP","BARRIOS, KINGSDORF & CASTIEX, LLP",1657,,,extracted
new,,F0316,?-F6,,,,True,False,False,Management,Plaintiff,Firm,"BOSSIER & ASSOCIATES, PLLC","BOSSIER & ASSOCIATES, PLLC",1657,,,extracted
new,,F0676,?-F7,,,,True,False,False,Management,Plaintiff,Firm,"FOSLER LAW GROUP, INC.","FOSLER LAW GROUP, INC.",1657,,,extracted
new,,F0677,?-F8,,,,True,False,False,Management,Plaintiff,Firm,"LAW OFFICES OF STUART A. KRITZER, P.C.","LAW OFFICES OF STUART A. KRITZER, P.C.",1657,,,extracted
new,,F0317,?-F9,,,,True,False,False,Management,Plaintiff,Firm,KLAFTER OLSEN & LESSER LLP,KLAFTER OLSEN & LESSER LLP,1657,,,extracted
new,,F0678,?-F10,,,,True,False,False,Management,Plaintiff,Firm,NEW YORK CITY LAW DEPARTMENT,NEW YORK CITY LAW DEPARTMENT,1657,,,extracted
